institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;Euro;is_hybrid
Wellcome Trust;2015;PMC4517229;26150481;10.1073/pnas.1505411112;PNAS;Proceedings for the National Academy of Sciences;0027-8424, 1091-6490;2231.75;TRUE
Wellcome Trust;2015;PMC4302210;25606679;10.1016/j.bpj.2014.11.049;Elsevier;Biophysical Journal;0006-3495, 1542-0086;2257.05;TRUE
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;PMC4225647;25439726;10.1016/j.ajhg.2014.10.002;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;2370.23;TRUE
Wellcome Trust;2015;PMC4368596;25829837;10.1063/1.4913754;AIP Publishing;Physics of Fluids;1070-6631, 1089-7666;2398.69;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4687057;25495341;10.1042/BJ20141333;Biochemical Society;Biochemical Journal;0264-6021, 1470-8728;2427.84;TRUE
Wellcome Trust;2015;PMC4456134;25641659;10.1111/bcp.12578;Wiley;British Journal of Clinical Pharmacology;0306-5251, 1365-2125;2453.25;TRUE
Wellcome Trust;2015;PMC4375449;25728773;10.1016/j.ajhg.2015.01.005;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;2475.40;TRUE
Wellcome Trust;2015;PMC4180525;24925099;10.1089/AID.2013.0240;Mary Ann Liebert;AIDS Research and Human Retroviruses;0889-2229, 1931-8405;2528.95;TRUE
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;PMC4385177;25799108;10.1016/j.ajhg.2015.02.007;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;2581.23;TRUE
Wellcome Trust;2015;PMC4457957;25983243;10.1016/j.ajhg.2015.04.008;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;2598.36;TRUE
Wellcome Trust;2015;PMC4572578;;10.1016/j.ajhg.2015.05.009;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;2608.20;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4289690;25574825;10.1016/j.ajhg.2014.12.004;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;2616.28;TRUE
Wellcome Trust;2015;PMC4559940;26215112;10.1182/blood-2015-01-621656;The American Society of Hematology;Blood ;0006-4971, 1528-0020;2617.21;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC2249273;3678406;10.1017/s0950268800068011;Dartmouth Journal Services;American Journal of Tropical Medicine and Hygiene;0950-2688, 1469-4409;2668.60;TRUE
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;PMC4067560;24791901;10.1016/j.ajhg.2014.04.003;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;2798.99;TRUE
Wellcome Trust;2015;PMC4683678;26490851;10.1523/jneurosci.1120-15.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2896.28;TRUE
Wellcome Trust;2015;PMC4510287;26203141;10.1523/JNEUROSCI.0045-15.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2925.17;TRUE
Wellcome Trust;2015;PMC4388914;25855164;10.1523/JNEUROSCI.4259-14.2015;Society for Neuroscience;The Journal of Neuroscience;0270-6474, 1529-2401;2965.39;TRUE
Wellcome Trust;2015;PMC4397591;25878262;10.1523/JNEUROSCI.3997-14.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2985.20;TRUE
Wellcome Trust;2015;PMC4170867;25138155;10.1259/bjr.20140343;British Institute of Radiology;British Journal of Radiology;0007-1285, 1748-880X;2994.34;TRUE
Wellcome Trust;2015;PMC2913232;20224069;10.1164/rccm.200907-1047oc;;American journal of respiratory and critical care medicine;1073-449X, 1535-4970;2995.13;TRUE
Wellcome Trust;2015;PMC4214516;;10.1681/ASN.2013070732;American Society of Nephrology;Journal of the American Society of Nephrology;1046-6673, 1533-3450;3017.47;TRUE
Wellcome Trust;2015;PMC4388913;25855163;10.1523/JNEUROSCI.3603-14.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3018.53;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4320258;25640675;10.1016/j.ajhg.2014.12.024;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;3023.74;TRUE
Wellcome Trust;2015;PMC4348181;25740505;10.1523/JNEUROSCI.3890-14.2015;Society for Neuroscience;The Journal of Neuroscience;0270-6474, 1529-2401;3028.89;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4499792;;10.1089/scd.2014.0495;Mary Ann Lierbert;Stem Cells and Development;1547-3287, 1557-8534;3036.84;TRUE
Wellcome Trust;2015;PMC4388916;25855166;10.1523/JNEUROSCI.4945-14.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3044.32;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4385191;25817017;10.1016/j.ajhg.2015.02.009;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;3124.60;TRUE
Wellcome Trust;2015;PMC4289692;25529635;10.1016/j.ajhg.2014.11.009;Elsevier;AJHG;0002-9297, 1537-6605;3145.86;TRUE
Wellcome Trust;2015;PMC4442525;25740999;10.1128/JVI.03586-14;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;3151.40;TRUE
Wellcome Trust;2015;PMC4337483;25637025;10.4049/jimmunol.1401064;American Association of Immunologists;The Journal of Immunology;0022-1767, 1550-6606;3159.62;TRUE
Wellcome Trust;2015;PMC4456633;25934861;10.4049/jimmunol.1402283;American Association of Immunologists;Journal of Immunology;0022-1767, 1550-6606;3179.61;TRUE
Wellcome Trust;2015;PMC4077538;25055707;10.1353/lm.2014.0002;Johns Hopkins University Press;Literature and Medicine;0278-9671, 1080-6571;3185.87;TRUE
Wellcome Trust;2015;PMC4335571;25557513;10.1353/bhm.2014.0066;Johns Hopkins University Press;Bulletin of the History of Medicine;0007-5140, 1086-3176;3206.34;TRUE
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;;26719481;10.3399/bjgp16x683149;Royal College of General Practitioners;British Journal of General Practice;0960-1643, 1478-5242;3237.12;TRUE
Wellcome Trust;2015;PMC4236403;25411501;10.1523/JNEUROSCI.0091-14.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3241.06;TRUE
Wellcome Trust;2015;PMC4244475;25429152;10.1523/JNEUROSCI.3474-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3247.40;TRUE
Wellcome Trust;2015;PMC444452;26022821;10.1016/j.jacc.2015.03.549;Elsevier;Journal of the American College of Cardiology;0066-4804, 1098-6596;3282.86;TRUE
Wellcome Trust;2015;PMC4356253;25435096;10.1089/ten.TEA.2014.0266;Mary AnnLiebert, Inc. Publishers;Tissue Engineering. Part A�Ã��Â� ;1937-3341, 1937-335X;3299.60;TRUE
Wellcome Trust;2015;PMC4261102;25505332;10.1523/JNEUROSCI.2432-14.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3330.92;TRUE
Wellcome Trust;2015;;25999339;10.1192/bjp.bp.114.153494;Royal College of Psychiatrists;British Journal of Psychiatry;0007-1250, 1472-1465;3372.00;TRUE
Wellcome Trust;2015;PMC3501703;22021651;10.1093/cercor/bhv080;Oxford University Press;Cerebral Cortex;1749-5016, 1749-5024;3439.44;TRUE
Wellcome Trust;2015;PMC4681116;25920552;10.1038/ejhg.2015.63;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3560.83;TRUE
Wellcome Trust;2015;PMC4582195;;10.1242/jcs.173476;Company of Biologists;Journal of Cell Science;;3887.57;TRUE
Wellcome Trust;2015;PMC3087405;21502595;10.1212/WNL.0b013e3182166e42;Wolters Kluwer (inc Lippincott, Williams and Wilkins);Neurology;0028-3878, 1526-632X;4023.01;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4150060;25002404;10.1242/jcs.148619;Company of Biologists;Journal of Cell Science;0021-9533, 1477-9137;4046.40;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4645957;26558545;10.1097/QAD.0000000000000855;Wolters Kluwer;AIDS;0269-9370, 1473-5571;4163.02;TRUE
Wellcome Trust;2015;PMC4265818;25516793;10.1021/ml5004074;American Chemical Society;ACS Medicinal Chemistry Letters;1948-5875;4166.20;TRUE
Wellcome Trust;2015;PMC4250839;25437561;10.1016/j.celrep.2014.09.045;Elsevier;Cell Reports;2211-1247;4271.42;FALSE
;;;;;;;;;
Wellcome Trust;2015;PMC4430311;25531315;10.1038/onc.2014.421;;Oncogene;0950-9232, 1476-5594;4531.97;TRUE
Wellcome Trust;2015;PMC4430325;25531318;10.1038/onc.2014.428;;Oncogene;0950-9232, 1476-5594;4531.97;TRUE
Wellcome Trust;2015;PMC4588302;26301809;10.1172/JCI82636;American Society for Clinical Investigation;Journal of Clinical Investigation ;0021-9738, 1558-8238;4672.24;FALSE
Wellcome Trust;2015;PMC4563749;;10.1172/JCI80055;American Society for Clinical Investigation;Journal of Clinical Investigation;0021-9738, 1558-8238;4735.93;FALSE
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;PMC4403592;25751308;10.1038/ncomms7435;Nature Publishing Group;Nature Communications;2041-1723;5098.46;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4409689;;10.3945/ajcn.114.103648;American Society for Nutrition;American Journal of Clinical Nutrition;;5313.02;TRUE
;;;;;;;;;
Wellcome Trust;2015;;25991764;10.1177/0004867415585580;SAGE;Australian & New Zealand Journal of Psychiatry;0004-8674, 1440-1614;323.71;TRUE
Wellcome Trust;2015;;25903971;10.1177/2047487315582320;Sage;European Journal of Preventive Cardiology;2047-4873, 2047-4881;323.71;TRUE
Wellcome Trust;2015;;26661160;10.1177/0271678X15606457;Sage;Journal of Cerebral Blood Flow & Metabolism;0271-678X, 1559-7016;323.71;TRUE
Wellcome Trust;2015;;26276163;10.1177/1073858415600389;Sage;Neuroscientist;1073-8584, 1089-4098;323.71;TRUE
Wellcome Trust;2015;;26408533;10.1177/0969141315599015;Sage;Journal of Medical Screening;0969-1413, 1475-5793;323.71;TRUE
Wellcome Trust;2015;;;10.1179/0040496914Z.00000000045;Maney;Textile History;;404.64;TRUE
Wellcome Trust;2015;;;10.5334/jcms.1021220;Ubiquity Press;Journal of Museum and Conservation Studies;;404.64;FALSE
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;;26218467;10.1080/19336950.2015.1075784;Taylor & Francis;Channels;1933-6950, 1933-6969;525.51;TRUE
Wellcome Trust;2015;;25484087;10.4161/auto.36438;Taylor & Francis;Autophagy;1554-8627, 1554-8635;606.96;TRUE
Wellcome Trust;2015;;25406224;10.1177/1073858414559409;Sage;Neuroscientist;1073-8584, 1089-4098;647.42;TRUE
Wellcome Trust;2015;;25662442;10.1016/j.pbiomolbio.2015.01.009;Elsevier;Progress in Biophysics and Molecular Biology;0079-6107, 1873-1732;707.26;TRUE
Wellcome Trust;2015;;;10.1080/13811118.2015.1033121;Taylor & Francis;Archives of Suicide Research;;723.50;TRUE
Wellcome Trust;2015;;;10.1080/01433768.2015.1044284;Taylor & Francis;Landscape History;;723.50;TRUE
Wellcome Trust;2015;;26452039;10.1080/01459740.2015.1091818;Taylor & Francis;Medical Anthropology;0145-9740, 1545-5882;723.50;TRUE
Wellcome Trust;2015;;26088818;10.1080/09602011.2015.1053948;Taylor & Francis;Neuropsychological Rehabilitation;0960-2011, 1464-0694;728.35;TRUE
Wellcome Trust;2015;;;10.1080/15476286.2015.1017207;Taylor & Francis;RNA Biology;1547-6286, 1555-8584;728.35;TRUE
Wellcome Trust;2015;;26001157;10.1080/17588928.2015.1054271;Taylor & Francis;Cognitive Neuroscience;1758-8928, 1758-8936;728.35;TRUE
Wellcome Trust;2015;;25607650;10.4161/15384101.2014.979680;Taylor & Francis;Cell Cycle;1538-4101, 1551-4005;758.70;TRUE
Wellcome Trust;2015;;25701377;10.1016/j.pbiomolbio.2015.02.003;Elsevier;Progress in Biophysics and Molecular Biology;0079-6107, 1873-1732;785.15;TRUE
Wellcome Trust;2015;;;10.1179/0729247314Z.00000000048;Maney;War and Society;;809.28;TRUE
Wellcome Trust;2015;;25975984;10.1016/j.freeradbiomed.2015.04.036;Elsevier;Free Radical Biology & Medicine;0891-5849, 1873-4596;953.17;TRUE
Wellcome Trust;2015;;26175344;10.1002/stem.2102;Wiley;Stem Cells;1066-5099, 1549-4918;1011.60;TRUE
Wellcome Trust;2015;;;10.12688/f1000research.6255.1;F1000Research;F1000Research;;1027.79;FALSE
Wellcome Trust;2015;;;10.1080/2162402X.2015.1025194;Taylor & Francis;OncoImmunology;;1062.18;TRUE
Wellcome Trust;2015;;25425188;10.4161/21541264.2014.978173;Taylor & Francis;Transcription;2154-1264, 2154-1272;1090.98;TRUE
Wellcome Trust;2015;;25167833;10.1016/j.shpsc.2014.07.001;Elsevier;Studies in History and Philosophy of Science Part C: Studies in History and Philosophy of Biological and Biomedical Sciences;1369-8486, 1879-2499;1125.38;TRUE
Wellcome Trust;2015;;;10.1080/15592294.2015.1061174;Taylor & Francis;Epigenetics;1559-2294, 1559-2308;1138.05;TRUE
Wellcome Trust;2015;;;10.3233/JPD-140390;IOS Press;Journal of Parkinsons Disease;1877-7171, 1877-718X;1140.19;TRUE
Wellcome Trust;2015;;;10.1093/nar/gkv938;Oxford University Press;Nucleic Acids Research;0305-1048, 1362-4962;1149.18;FALSE
Wellcome Trust;2015;;25694214;10.1160/TH14-09-0762;Schattauer;Thrombosis & Haemostasis;0340-6245;1152.41;TRUE
Wellcome Trust;2015;;26158577;10.3109/09286586.2015.1036889;Taylor & Francis;Ophthalmic Epidemiology;0928-6586, 1744-5086;1205.83;TRUE
Wellcome Trust;2015;;26124062;10.1002/stem.2061;Wiley;Stem Cells;1066-5099, 1549-4918;1213.92;TRUE
Wellcome Trust;2015;;26038197;10.1002/stem.2077;Wiley;Stem Cells;1066-5099, 1549-4918;1213.92;TRUE
Wellcome Trust;2015;;;10.1109/TNSRE.2014.2355856;IEEE;Transactions on Neural Systems and Rehabilitation Engineering;1534-4320, 1558-0210;1284.06;TRUE
Wellcome Trust;2015;;26042501;10.1162/jocn_a_00836;Massachusetts Institute of Technology;Journal of Cognitive Neuroscience;0898-929X, 1530-8898;1291.72;TRUE
Wellcome Trust;2015;PMC4404815;25949894;10.4161/2162402X.2014.976052;Taylor & Francis;OncoImmunology;2162-4011, 2162-402X;1365.66;TRUE
Wellcome Trust;2015;;25695462;10.1039/c4cc09588j;RSC;Chemical Communications;1359-7345, 1364-548X;1375.78;TRUE
Wellcome Trust;2015;;26154775;10.1113/EP085071;Wiley;Experimental Physiology;0958-0670, 1469-445X;1517.40;TRUE
Wellcome Trust;2015;;;10.3390/ma7128168;MDPI;Materials;;1523.73;FALSE
;;;;;;;;;
Wellcome Trust;2015;;;10.1142/S0219519415400096;World Scientific;Journal of Mechanics in Medicine and Biology;;1576.83;TRUE
Wellcome Trust;2015;;25949892;10.4161/2162402X.2014.974374;Taylor & Francis ;Oncoimmunology;2162-4011, 2162-402X;1592.12;TRUE
Wellcome Trust;2015;;25631385;10.1038/srep08117;Nature Publishing Group;Scientific Reports;2045-2322;1602.37;FALSE
Wellcome Trust;2015;;26279137;10.1016/j.bone.2015.08.003;Elsevier;Bone;8756-3282, 1873-2763;1602.63;TRUE
Wellcome Trust;2015;;25956260;10.1016/j.healthplace.2015.04.004;Elsevier;Health and Place;1353-8292, 1873-2054;1666.20;TRUE
;;;;;;;;;
Wellcome Trust;2015;;;10.1109/JLT.2015.2436816;IEEE;Journal of Lightwave Technology;;1711.74;TRUE
Wellcome Trust;2015;;25769147;10.1109/TMI.2015.2409024;IEEE ;IEEE Transactions on Medical Imaging;0278-0062, 1558-254X;1748.79;TRUE
Wellcome Trust;2015;;;10.1111/ane.12422;Wiley;Acta Neurologica Scandinavica;0001-6314, 1600-0404;1753.63;TRUE
Wellcome Trust;2015;;25680029;10.1021/jm501436m;Am Chem Soc;Journal of Medicinal Chemistry;0022-2623, 1520-4804;1776.64;TRUE
Wellcome Trust;2015;;;10.1103/PhysRevE.92.032723;APS;Physical Review E;1539-3755, 1550-2376;1776.75;TRUE
Wellcome Trust;2015;;26011873;10.1109/JBHI.2015.2435651;IEEE;IEEE Journal of Biomedical and Health Informatics;2168-2194, 2168-2208;1781.02;TRUE
Wellcome Trust;2015;;24898611;10.1002/stem.1761;Wiley;Stem Cells;1066-5099, 1549-4918;1781.97;TRUE
Wellcome Trust;2015;;26208381;10.1515/jpem-2015-0170;De Gruyter;Journal of Pediatric Endocrinology and Metabolism;0334-018X, 2191-0251;1792.30;TRUE
Wellcome Trust;2015;PMC4547144;26287630;10.1016/j.bpj.2015.06.038;Elsevier;Biophysical Journal ;0006-3495, 1542-0086;1824.67;TRUE
Wellcome Trust;2015;;26142930;10.1016/j.bone.2015.06.024;Elsevier;Bone;8756-3282, 1873-2763;1834.79;TRUE
Wellcome Trust;2015;;;10.1109/TGRS.2015.2431692;IEEE;IEEE Transactions on Geoscience and Remote Sensing;;1841.67;TRUE
Wellcome Trust;2015;;25746794;10.1096/fj.14-268144;Federation of American Society of Experimental Biology ;FASEB Journal;0892-6638, 1530-6860;1857.62;TRUE
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;;25823652;10.1016/j.ydbio.2015.03.008;Academic Press;Developmental Biology;0012-1606, 1095-564X;1878.23;TRUE
;;;;;;;;;
Wellcome Trust;2015;;25818045;10.1016/j.visres.2015.02.010;Elsevier;Vision Research;0042-6989, 1878-5646;1887.51;TRUE
Wellcome Trust;2015;;25457440;10.1128/mBio.01874-14;ASM;mBio;0017-467X, 1745-6584;1888.32;FALSE
Wellcome Trust;2015;;25589238;10.1016/j.virol.2014.12.025;Elsevier;Virology;0042-6822, 1096-0341;1888.93;TRUE
Wellcome Trust;2015;;26365886;10.1016/j.healthplace.2015.09.001;Elsevier;Health and Place;1353-8292, 1873-2054;1896.41;TRUE
Wellcome Trust;2015;PMC4315143;25462701;10.1016/j.neuroimage.2014.10.033;Elsevier;Neuroimage;1053-8119, 1095-9572;1906.66;TRUE
Wellcome Trust;2015;;26388553;10.1016/j.neuroimage.2015.09.025;Elsevier;Neuroimage;1053-8119, 1095-9572;1919.85;TRUE
;;;;;;;;;
Wellcome Trust;2015;;26484896;10.3791/53254;Journal of Visualized Experiments (JoVE);Journal of Visualized Experiments;1940-087X;1942.27;TRUE
Wellcome Trust;2015;;26335798;10.1016/j.jneumeth.2015.08.027;Elsevier;Journal of Neuroscience Methods;0165-0270, 1872-678X;1944.63;TRUE
Wellcome Trust;2015;;25681696;10.1016/j.jmb.2015.02.005;Elsevier;Journal of Molecular Biology;0022-2836, 1089-8638;1980.60;TRUE
Wellcome Trust;2015;;26342238;10.1016/j.epidem.2015.02.008;Elsevier;Epidemics;1755-4365, 1878-0067;1995.68;FALSE
Wellcome Trust;2015;;26120782;10.1111/ijs.12558;Wiley;International Journal of Stroke;1747-4930, 1747-4949;2023.20;TRUE
Wellcome Trust;2015;;;10.1111/infa.12103;Wiley;Infancy;;2023.20;TRUE
Wellcome Trust;2015;;;10.1002/ehf2.12027;European Society of Cardiology;ESC Heart Failure;;2023.20;FALSE
Wellcome Trust;2015;;25691406;10.1002/ajmg.a.36893;Wiley;American Journal of Medical Genetics Part A;1552-4825, 1552-4833;2023.20;TRUE
Wellcome Trust;2015;;24497523;10.1002/art.38392;Wiley;Arthritis & Rheumatology;2326-5191, 2326-5205;2023.20;TRUE
;;;;;;;;;
Wellcome Trust;2015;;25708978;10.1111/mmi.12979;Wiley;Molecular Microbiology;0950-382X, 1365-2958;2023.20;TRUE
Wellcome Trust;2015;;25627861;10.1002/hbm.22742;Wiley;Human Brain Mapping;1065-9471, 1097-0193;2023.20;TRUE
Wellcome Trust;2015;;25648508;10.1002/ijc.29467;Wiley;International Journal of Cancer;0020-7136, 1097-0215;2023.20;TRUE
Wellcome Trust;2015;;25728262;10.1111/hex.12357;Wiley;Health Expectations;1369-6513, 1369-7625;2023.20;TRUE
;;;;;;;;;
Wellcome Trust;2015;;25470528;10.1111/jep.12237;Wiley ;Journal of Evaluation in Clinical Practice;1356-1294, 1365-2753;2023.20;TRUE
Wellcome Trust;2015;PMC4503475;25809795;10.1002/ijc.29525;Wiley ;International Journal of Cancer;0020-7136, 1097-0215;2023.20;TRUE
Wellcome Trust;2015;;25626926;10.1111/jcpp.12382;Wiley ;Journal of Child Psychology and Psychiatry;0021-9630, 1469-7610;2023.20;TRUE
Wellcome Trust;2015;PMC4405742;25362149;10.1113/jphysiol.2014.282442;Wiley ;Journal of Physiology;0022-3751, 1469-7793;2023.20;TRUE
Wellcome Trust;2015;;26010550;10.1002/mrm.25767;Wiley ;Magnetic Resonance in Medicine;0740-3194, 1522-2594;2023.20;TRUE
Wellcome Trust;2015;;;10.1111/cup.12625;Wiley;Journal of Cutaneous Pathology;0303-6987, 1600-0560;2023.20;TRUE
Wellcome Trust;2015;;26537016;10.1111/1467-9566.12370;Wiley;Sociology of Health and Illness;;2023.20;TRUE
Wellcome Trust;2015;;;10.1111/bioe.12165;Wiley ;Bioethics;0269-9702, 1467-8519;2023.20;TRUE
Wellcome Trust;2015;;26223765;10.1113/JP270631;Wiley;The Journal of Physiology ;0022-3751, 1469-7793;2023.20;TRUE
Wellcome Trust;2015;;25727407;10.1002/path.4527;Wiley;Journal of Pathology;0022-3417, 1096-9896;2023.20;TRUE
Wellcome Trust;2015;;26124002;10.1002/jor.22963;Wiley;Journal of Orthopaedic Research;0736-0266, 1554-527X;2023.20;TRUE
Wellcome Trust;2015;;26186686;10.1111/jth.13060;Wiley ;Journal of Thrombosis and Haemostasis;1538-7933, 1538-7836;2023.20;TRUE
Wellcome Trust;2015;;;10.1111/cge.12622;Wiley;Clinical Genetics;0009-9163, 1399-0004;2023.20;TRUE
Wellcome Trust;2015;;26036703;10.1093/pubmed/fdv068;Oxford University Press;Public Health;1741-3842, 1741-3850;2023.20;TRUE
Wellcome Trust;2015;;25693948;10.1002/stem.1975;Wiley;Stem Cells;1066-5099, 1549-4918;2023.20;TRUE
Wellcome Trust;2015;;25694335;10.1002/stem.1968;Wiley;Stem Cells;1066-5099, 1549-4918;2023.20;TRUE
Wellcome Trust;2015;;26032603;10.1111/1471-0528.13447;Wiley;BJOG: An International Journal of Obstetrics and Gynaecology;1470-0328, 1471-0528;2023.20;TRUE
Wellcome Trust;2015;;25421603;10.1002/mrm.25535;Wiley;Magnetic Resonance in Medicine;0740-3194, 1522-2594;2023.20;TRUE
Wellcome Trust;2015;;26174503;10.1113/JP270701;Wiley;Journal of Physiology;0022-3751, 1469-7793;2023.20;TRUE
Wellcome Trust;2015;;25645314;10.1002/oby.21002;Wiley;Obesity;1930-7381, 1930-739X;2023.20;TRUE
Wellcome Trust;2015;;26235960;10.1002/pd.4660;Wiley;Prenatal Diagnosis;0197-3851, 1097-0223;2023.20;TRUE
Wellcome Trust;2015;;25290619;10.1002/prca.201400063;Wiley;PROTEOMICS - Clinical Applications;1862-8346, 1862-8354;2023.20;TRUE
Wellcome Trust;2015;;26031929;10.1111/add.12998;Wiley;Addiction;0965-2140, 1360-0443;2023.20;TRUE
Wellcome Trust;2015;;26174988;10.1002/bit.25705;Wiley;Biotechnology and Bioengineering;0006-3592, 1097-0290;2023.20;TRUE
Wellcome Trust;2015;;26032597;10.1002/eat.22429;Wiley;International Journal of Eating Disorders;0276-3478, 1098-108X;2023.20;TRUE
Wellcome Trust;2015;;26085216;10.1111/imr.12309;Wiley;Immunological Reviews;0105-2896, 1600-065X;2023.20;TRUE
Wellcome Trust;2015;;25782611;10.1002/glia.22821;Wiley;Glia;0894-1491, 1098-1136;2023.20;TRUE
Wellcome Trust;2015;;25639777;10.1113/jphysiol.2014.282517;Wiley;Journal of Physiology;0022-3751, 1469-7793;2023.20;TRUE
Wellcome Trust;2015;;25773351;10.1002/ana.24335;Wiley;Annals of Neurology;0364-5134, 1531-8249;2023.20;TRUE
Wellcome Trust;2015;;26183688;10.1002/ejhf.316;Wiley;European Journal of Heart Failure;1388-9842, 1879-0844;2023.20;TRUE
Wellcome Trust;2015;;26052751;10.1111/add.13012;Wiley;Addiction;0965-2140, 1360-0443;2023.20;TRUE
Wellcome Trust;2015;;25961420;10.1111/anae.12973;Wiley;Anaesthesia;0003-2409, 1365-2044;2023.20;TRUE
