institution,period,PMID,PMCID,DOI,Publisher,Journal title,ISSN,is_hybrid,euro
Wellcome Trust,2017,28831154,PMC5567354,10.1038/s41598-017-08990-z,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28287124,PMC5347029,10.1038/srep44189,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28273907,PMC5427965,10.1038/s41598-017-00200-0,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28592875,PMC5462735,10.1038/s41598-017-03354-z,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28698647,PMC5505985,10.1038/s41598-017-05209-z,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28761077,PMC5537273,10.1038/s41598-017-07328-z,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28878277,PMC5587556 ,10.1038/s41598-017-09368-x,Springer Nature,Scientific reports,,FALSE,1519.15
Wellcome Trust,2017,28198449,PMC5309874,10.1038/srep42850,Springer Nature,Scientific Reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28611395,PMC5469771,10.1038/s41598-017-03532-z,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28851925,PMC5575166,10.1038/s41598-017-09193-2,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28779095,PMC5544760,10.1038/s41598-017-07361-y,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28240317,PMC5327494,10.1038/srep43439,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28176823,PMC5296864,10.1038/srep41583,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28317906,PMC5357965,10.1038/srep44777,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28386087,PMC5428798,10.1038/s41598-017-00662-2,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28446784,PMC5430692,10.1038/s41598-017-01375-2,Springer Nature,Scientific Reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,27863512,PMC5116193,10.1186/s13075-016-1156-1,Springer Nature,Arthritis research & therapy,"1478-6354, 1478-6362",TRUE,2035.79
Wellcome Trust,2017,28187781,PMC5303242,10.1186/s13075-017-1248-6,Springer Nature,Arthritis research & therapy,"1478-6354, 1478-6362",TRUE,2035.79
Wellcome Trust,2017,28490746,PMC5431917,10.1038/s41598-017-01678-4,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28623369,PMC5473903,10.1038/s41598-017-03886-4,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28717244,PMC5514093,10.1038/s41598-017-05845-5,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28169339,PMC5294421,10.1038/srep42204,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28181535,PMC5299514,10.1038/srep42022,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28256532,PMC5335674,10.1038/srep43316,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28256585,PMC5335561,10.1038/srep43802,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28225034,PMC5320483,10.1038/srep43119,Springer Nature,Scientific Reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28246404,PMC5427871,10.1038/s41598-017-00127-6,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28281664,PMC5345095,10.1038/srep44257,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28536472,PMC5442118,10.1038/s41598-017-02544-z,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28674445,PMC5495777,10.1038/s41598-017-04805-3,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28687810,PMC5501789,10.1038/s41598-017-05127-0,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28747627,PMC5529539,10.1038/s41598-017-06116-z,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28765603,PMC5539115,10.1038/s41598-017-07156-1,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28860623,PMC5579063,10.1038/s41598-017-10012-x,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28855586,PMC5577152,10.1038/s41598-017-10225-0,Springer Nature,Scientific Reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28970521,PMC5624942,10.1038/s41598-017-12466-5,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28620238,PMC5472563,10.1038/s41598-017-03974-5,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28684800,PMC5500476,10.1038/s41598-017-05011-x,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,28550282,PMC5446401,10.1038/s41598-017-02569-4,Springer Nature,Scientific reports,2045-2322,FALSE,1519.15
Wellcome Trust,2017,27793184,PMC5084436,10.1186/s13643-016-0362-x,Springer Nature,Systematic reviews,2046-4053,FALSE,1517.15
Wellcome Trust,2017,27686859,PMC5043618,10.1186/s13643-016-0348-8,Springer Nature,Systematic reviews,2046-4053,FALSE,1517.15
Wellcome Trust,2017,27590834,PMC5010721,10.1186/s13643-016-0321-6,Springer Nature,Systematic reviews,2046-4053,FALSE,1517.15
Wellcome Trust,2017,28376727,PMC5381045,10.1186/s12885-017-3232-6,Springer Nature,BMC cancer,1471-2407,FALSE,1499.99
Wellcome Trust,2017,28578690,PMC5455133,10.1186/s12885-017-3371-9,Springer Nature,BMC cancer,1471-2407,FALSE,1499.99
Wellcome Trust,2017,28558751,PMC5450057,10.1186/s12910-017-0198-5,Springer Nature,BMC medical ethics,1472-6939,FALSE,1499.99
Wellcome Trust,2017,28356084,PMC5372255,10.1186/s12883-017-0847-9,Springer Nature,BMC neurology,1471-2377,FALSE,1484.36
Wellcome Trust,2017,28241874,PMC5330113,10.1186/s12917-017-0983-x,Springer Nature,BMC veterinary research,1746-6148,FALSE,1484.36
Wellcome Trust,2017,28381307,PMC5382439,10.1186/s13063-017-1909-4,Springer Nature,Trials,1745-6215,FALSE,1484.36
Wellcome Trust,2017,27594997,PMC5009658,10.1186/s40170-016-0157-5,Springer Nature,Cancer & metabolism,2049-3002,FALSE,1482.94
Wellcome Trust,2017,27915387,PMC5325844,10.1007/s10565-016-9372-7,Springer Nature,Cell biology and toxicology,"0742-2091, 1573-6822",TRUE,1982.19
Wellcome Trust,2017,27796607,PMC5346599,10.1007/s10557-016-6698-6,Springer Nature,Cardiovascular drugs and therapy,"0920-3206, 1573-7241",TRUE,1982.19
Wellcome Trust,2017,Unknown,Unknown,10.1007/s11229-016-1269-8,Springer Nature,Synthese,0039-7857,TRUE,1982.19
Wellcome Trust,2017,27933403,PMC5250663,10.1007/s00401-016-1651-0,Springer Nature,Acta neuropathologica,"0001-6322, 1432-0533",TRUE,1982.19
Wellcome Trust,2017,Unknown,Unknown,10.1007/s11229-016-1288-5,Springer Nature,Synthese,0039-7857,TRUE,1982.19
Wellcome Trust,2017,28028692,PMC5437138,10.1007/s12265-016-9722-0,Springer Nature,Journal of cardiovascular translational research,"1937-5387, 1937-5395",TRUE,1982.19
Wellcome Trust,2017,28526090,PMC5438490,10.1186/s12931-017-0588-8,Springer Nature,Respiratory research,"1465-9921, 1465-993X",TRUE,1947.18
Wellcome Trust,2017,28642677,PMC5477097,10.1186/s12014-017-9157-x,Springer Nature,Clinical proteomics,"1542-6416, 1559-0275",TRUE,1943.41
Wellcome Trust,2017,28165010,PMC5292730,10.1038/srep41926,Springer Nature,Scientific reports,2045-2322,FALSE,1443.19
Wellcome Trust,2017,28893296,PMC5594598,10.1186/s12968-017-0381-3,Springer Nature,Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance,"1097-6647, 1532-429X",TRUE,1874.98
Wellcome Trust,2017,29115999,PMC5678585,10.1186/s12936-017-2085-4,Springer Nature,Malaria journal,1475-2875,FALSE,1386.28
Wellcome Trust,2017,28049527,PMC5209924,10.1186/s12906-016-1499-9,Springer Nature,BMC complementary and alternative medicine,1472-6882,FALSE,1385.14
Wellcome Trust,2017,27863519,PMC5116139,10.1186/s13059-016-1096-8,Springer Nature,Genome biology,"1474-7596, 1474-760X",TRUE,1841.91
Wellcome Trust,2017,27457071,PMC4960804,10.1186/s13059-016-1017-x,Springer Nature,Genome biology,"1474-7596, 1474-760X",TRUE,1841.91
Wellcome Trust,2017,27777514,PMC5062910,10.1186/s12963-016-0106-0,Springer Nature,Population health metrics,1478-7954,FALSE,1385.14
Wellcome Trust,2017,28427436,PMC5399380,10.1186/s13058-017-0843-4,Springer Nature,Breast Cancer Research,"1465-5411, 1465-542X",TRUE,1803.13
Wellcome Trust,2017,28084612,PMC5236040,10.1186/s40658-017-0173-8,Springer Nature,EJNMMI physics,2197-7364,FALSE,1371.34
Wellcome Trust,2017,27465647,PMC4964058,10.1186/s12968-016-0261-2,Springer Nature,Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance,"1097-6647, 1532-429X",TRUE,1781.23
Wellcome Trust,2017,27905023,PMC5504260,10.1007/s00429-016-1343-5,Springer Nature,Brain structure & function,"1863-2653, 1863-2661",TRUE,1774.32
Wellcome Trust,2017,28064379,PMC5773639,10.1007/s10198-016-0866-2,Springer Nature,The European journal of health economics : HEPAC : health economics in prevention and care,"1618-7598, 1618-7601",TRUE,1774.32
Wellcome Trust,2017,28331973,PMC5504251,10.1007/s00203-017-1358-1,Springer Nature,Archives of microbiology,"0302-8933, 1432-072X",TRUE,1774.32
Wellcome Trust,2017,28455748,PMC5554290,10.1007/s00424-017-1981-3,Springer Nature,Pflugers Archiv : European journal of physiology,"0031-6768, 1432-2013",TRUE,1774.32
Wellcome Trust,2017,28527048,PMC5506233,10.1007/s10654-017-0255-x,Springer Nature,European journal of epidemiology,"0393-2990, 1573-7284",TRUE,1749.53
Wellcome Trust,2017,28695288,PMC5537316,10.1007/s00251-017-0986-6,Springer Nature,Immunogenetics,"0093-7711, 1432-1211",TRUE,1749.53
Wellcome Trust,2017,28444510,PMC5605593,10.1007/s00294-017-0697-4,Springer Nature,Current genetics,"0172-8083, 1432-0983",TRUE,1749.53
Wellcome Trust,2017,28551713,PMC5519645,10.1007/s00213-017-4643-4,Springer Nature,Psychopharmacology,"0033-3158, 1432-2072",TRUE,1749.53
Wellcome Trust,2017,28646480,Unknown,10.1007/s10508-017-1005-6,Springer Nature,Archives of sexual behavior,"0004-0002, 1573-2800",TRUE,1749.53
Wellcome Trust,2017,28258521,PMC5380706,10.1007/s10654-017-0235-1,Springer Nature,European journal of epidemiology,"0393-2990, 1573-7284",TRUE,1749.53
Wellcome Trust,2017,28821956,PMC5691113,10.1007/s00424-017-2054-3,Springer Nature,Pflugers Archiv,"0031-6768, 1432-2013",TRUE,1749.53
Wellcome Trust,2017,28677052,PMC5674119,10.1007/s00330-017-4905-x,Springer Nature,European radiology,"0938-7994, 1432-1084",TRUE,1749.53
Wellcome Trust,2017,28596933,PMC5446548,10.1007/s40139-017-0137-7,Springer Nature,Current pathobiology reports,2167-485X,TRUE,1749.53
Wellcome Trust,2017,29119326,Unknown,10.1007/s00441-017-2706-9,Springer Nature,Cell and tissue research,"0302-766X, 1432-0878",TRUE,1749.53
Wellcome Trust,2017,28409212,PMC5487604,10.1007/s00125-017-4275-6,Springer Nature,Diabetologia,"0012-186X, 1432-0428",TRUE,1749.53
Wellcome Trust,2017,27815594,PMC5346417,10.1007/s00018-016-2402-z,Springer Nature,Cellular and molecular life sciences : CMLS,"1420-682X, 1420-9071",TRUE,1749.53
Wellcome Trust,2017,28695287,PMC5537332,10.1007/s00251-017-1003-9,Springer Nature,Immunogenetics,"0093-7711, 1432-1211",TRUE,1749.53
Wellcome Trust,2017,28918473,PMC5671525,10.1007/s00705-017-3552-5,Springer Nature,Archives of virology,"0304-8608, 1432-8798",TRUE,1749.53
Wellcome Trust,2017,27988875,PMC5488114,10.1007/s40279-016-0656-0,Springer Nature,"Sports medicine (Auckland, N.Z.)","0112-1642, 1179-2035",TRUE,1749.53
Wellcome Trust,2017,28265756,PMC5438422,10.1007/s00424-017-1959-1,Springer Nature,Pflugers Archiv : European journal of physiology,"0031-6768, 1432-2013",TRUE,1749.53
Wellcome Trust,2017,28744563,PMC5591806,10.1007/s00213-017-4679-5,Springer Nature,Psychopharmacology,"0033-3158, 1432-2072",TRUE,1749.53
Wellcome Trust,2017,28314950,PMC5420383,10.1007/s00213-017-4579-8,Springer Nature,Psychopharmacology,"0033-3158, 1432-2072",TRUE,1749.53
Wellcome Trust,2017,28664230,Unknown,10.1007/s11682-017-9746-3,Springer Nature,Brain imaging and behavior,"1931-7557, 1931-7565",TRUE,1749.53
Wellcome Trust,2017,27910897,PMC5133587,10.1038/srep38303,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27876844,PMC5120336,10.1038/srep37267,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27827438,PMC5101533,10.1038/srep36797,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27624437,PMC5021944,10.1038/srep32509,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27958322,PMC5153665,10.1038/srep38863,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27849004,PMC5111126,10.1038/srep37199,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27752054,PMC5067562,10.1038/srep35333,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28094285,PMC5240140,10.1038/srep40601,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27502971,PMC4977521,10.1038/srep31212,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27812028,PMC5095894,10.1038/srep36231,Springer Nature,Scientific Reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28112199,PMC5253627,10.1038/srep41071,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28117393,PMC5259795,10.1038/srep41297,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27827366,PMC5101811,10.1038/srep36259,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27958388,PMC5154199,10.1038/srep38999,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27910935,PMC5133593 ,10.1038/srep38446,Springer Nature,Scientific Reports,,FALSE,1354.91
Wellcome Trust,2017,27804985,PMC5090221,10.1038/srep35838,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27869138,PMC5116678,10.1038/srep37276,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27881866,PMC5121604,10.1038/srep37494,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27982133,PMC5159920,10.1038/srep39178,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27767101,PMC5073335,10.1038/srep35871,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28120884,PMC5264160,10.1038/srep41221,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27966588,PMC5155272,10.1038/srep38898,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28112239,PMC5282872,10.1038/srep41126,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28094777,PMC5240626,10.1038/srep40620,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28120882,PMC5264604,10.1038/srep41223,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28148969,PMC5288647,10.1038/srep41603,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27739501,PMC5064366,10.1038/srep35548,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28045057,PMC5206623,10.1038/srep39841,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28059163,PMC5216349,10.1038/srep39985,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28106123,PMC5247673,10.1038/srep40937,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27901085,PMC5128871,10.1038/srep38153,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28956186,PMC5730625,10.1007/s10557-017-6755-9,Springer Nature,Cardiovascular drugs and therapy,"0920-3206, 1573-7241",TRUE,1710.75
Wellcome Trust,2017,28508376,Unknown,10.1007/s13346-017-0393-4,Springer Nature,Drug delivery and translational research,"2190-393X, 2190-3948",TRUE,1710.75
Wellcome Trust,2017,28067329,PMC5220349,10.1038/srep39968,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27996022,PMC5171856,10.1038/srep39104,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,27759098,PMC5069486,10.1038/srep35646,Springer Nature,Scientific reports,,FALSE,1354.91
Wellcome Trust,2017,27824129,PMC5100548,10.1038/srep36633,Springer Nature,Scientific reports,2045-2322,FALSE,1354.91
Wellcome Trust,2017,28320477,PMC5359844,10.1186/s13075-017-1272-6,Springer Nature,Arthritis research & therapy,"1478-6354, 1478-6362",TRUE,1696.49
Wellcome Trust,2017,28145440,PMC5417360,10.1038/mi.2016.142,Springer Nature,Mucosal immunology,"1933-0219, 1935-3456",TRUE,3695.22
Wellcome Trust,2017,29067998,PMC5797694,10.1038/mi.2017.77,Springer Nature,Mucosal Immunology,,TRUE,3695.22
Wellcome Trust,2017,,,10.1038/lsa.2016.214,Springer Nature,Light: Science & Applications,2047-7538,FALSE,3968.94
Wellcome Trust,2017,28170002,PMC5438020,10.1038/tp.2016.270,Springer Nature,Translational psychiatry,2158-3188,FALSE,3284.64
Wellcome Trust,2017,28972591,PMC5682600,10.1038/tp.2017.174,Springer Nature,Translational psychiatry,2158-3188,FALSE,3284.64
Wellcome Trust,2017,28285594,PMC5346848,10.1186/s12968-017-0343-9,Springer Nature,Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance,"1097-6647, 1532-429X",TRUE,1593.73
Wellcome Trust,2017,28373691,PMC5507298,10.1038/mp.2017.65,Springer Nature,Molecular psychiatry,"1359-4184, 1476-5578",TRUE,3284.64
Wellcome Trust,2017,28326191,PMC5349387,10.1038/cddiscovery.2016.77,Springer Nature,Cell death discovery,2058-7716,TRUE,1505.46
Wellcome Trust,2017,27843151,PMC5575985,10.1038/mp.2016.192,Springer Nature,Molecular psychiatry,"1359-4184, 1476-5578",TRUE,3010.92
Wellcome Trust,2017,28612079,Unknown,10.1007/s00259-017-3744-y,Springer Nature,European journal of nuclear medicine and molecular imaging,"1619-7070, 1619-7089",TRUE,2639.22
Wellcome Trust,2017,28793859,PMC5549319,10.1186/s12863-017-0539-x,Springer Nature,BMC genetics,1471-2156,FALSE,1328.11
Wellcome Trust,2017,27553492,PMC4995794,10.1186/s12891-016-1218-1,Springer Nature,BMC musculoskeletal disorders,1471-2474,FALSE,1328.11
Wellcome Trust,2017,28924696,PMC5603471,10.1186/s40658-017-0190-7,Springer Nature,EJNMMI physics,2197-7364,FALSE,1296.19
Wellcome Trust,2017,28238151,PMC5427089,10.1007/s40273-017-0495-3,Springer Nature,PharmacoEconomics,"1170-7690, 1179-2027",TRUE,2595.62
Wellcome Trust,2017,28386100,PMC5428800,10.1038/s41598-017-00651-5,Springer Nature,Scientific reports,2045-2322,FALSE,1265.96
Wellcome Trust,2017,25633092,PMC4970796,10.1007/s00213-014-3862-1,Springer Nature,Psychopharmacology,"0033-3158, 1432-2072",TRUE,2526.99
Wellcome Trust,2017,26857260,PMC5309307,10.1007/s11523-015-0410-9,Springer Nature,Targeted oncology,"1776-2596, 1776-260X",TRUE,2524.45
Wellcome Trust,2017,Unknown,Unknown,10.1007/s13347-017-0285-z,Springer Nature,Philosophy & Technology,2210-5433,TRUE,2487.49
Wellcome Trust,2017,28535155,PMC5520199,10.1038/bjc.2017.133,Springer Nature,British journal of cancer,"0007-0920, 1532-1827",TRUE,2326.62
Wellcome Trust,2017,28446785,PMC5542028,10.1038/leu.2017.127,Springer Nature,Leukemia,"0887-6924, 1476-5551",TRUE,2326.62
Wellcome Trust,2017,Unknown,Unknown,10.1057/s41292-017-0079-7,Springer Nature,BioSocieties,1745-8552,TRUE,2189.76
Wellcome Trust,2017,Unknown,Unknown,10.1186/s41824-017-0008-9,Springer Nature,European Journal of Hybrid Imaging,2510-3636,TRUE,1943.41
Wellcome Trust,2017,28866808, PMC5850988,10.1007/s00125-017-4420-2,Springer Nature,Diabetologia,"0012-186X, 1432-0428",TRUE,1749.53
