"University";"PMCID";"PMID";"DOI";"Article title";"Journal title";"Pure Open Access";"ISSN";"EISSN";"Publication Date";"Electronic Publication Date";"Publisher";"Publisher Licence";"Licence";"EPMC Licence";"Licence Source";"EPMC Licence Source";"Fulltext in EPMC?";"XML Fulltext?";"AAM?";"Open Access";"Compliance Wellcome Standard";"Compliance Wellcome Deluxe";"Date of APC payment";"APC paid (actual currency) excluding VAT";"Currency of APC";"APC paid (£) including VAT if charged";"Additional publication costs (£)";"Discounts, memberships & pre-payment agreements";"Amount of APC charged to COAF grant (including VAT if charged) in £";"Amount of APC charged to RCUK OA fund (including VAT if charged) in £";"Licence";"Ahead of Print?"
"UCL";"PMC6193645";30335769;"10.1371/journal.pone.0205487";"Reassessing pregnancy intention and its relation to maternal, perinatal and neonatal outcomes in a low-income setting: A cohort study";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-10-18T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43376;;;1465.1;;"Institutional_Prepayment";1465.1;;"CC BY";"Unknown"
"UCL";"PMC6312409";30318615;"10.1113/JP276400";"Intercellular Ca2+ signalling in the adult mouse cochlea";"The Journal of physiology";FALSE;"0022-3751, 1469-7793";"1469-7793";"2019-01-01T00:00:00Z";"2018-11-22T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43388;;;1974.75;;"Institutional_Prepayment";987.37;987.38;"CC BY";"Unknown"
"UCL";"PMC6347563";30316539;"10.1016/j.ophtha.2018.09.013";"Retinopathy associated with bi-allelic mutations in PYGM (McArdle disease)";"Ophthalmology";FALSE;"0161-6420, 1549-4713";"1549-4713";"2019-02-01T00:00:00Z";"2018-10-11T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43391;;;2559.94;;;2559.94;;"CC BY";"Unknown"
"UCL";"PMC6325169";30315910;"10.1016/j.neuroimage.2018.10.028";"Unraveling the spatiotemporal brain dynamics during a simulated reach-to-eat task";"NeuroImage";FALSE;"1053-8119, 1095-9572";"1095-9572";"2019-01-01T00:00:00Z";"2018-10-10T00:00:00Z";"Elsevier BV";"Unknown";"cc-by";"Unknown";"Unknown";"Unknown";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;43433;;;2335.49;;;2335.49;;"CC BY";"Unknown"
"UCL";"PMC6195680";30308171;"10.1016/j.neuron.2018.09.020";"A head-mounted camera system integrates detailed behavioral monitoring with multichannel electrophysiology in freely moving mice";"Neuron";FALSE;"0896-6273, 1097-4199";"1097-4199";"2018-10-01T00:00:00Z";"Unknown";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43391;;;4033.85;;;2016.92;2016.93;"CC BY";"Unknown"
"UCL";"PMC6180115";30305717;"10.1038/s41598-018-33549-x";"Non-invasive imaging of disrupted protein homeostasis induced by proteasome inhibitor treatment using chemical exchange saturation transfer MRI";"Scientific reports";TRUE;"2045-2322";"2045-2322";"2018-10-01T00:00:00Z";"2018-10-10T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43398;;;1398;;;1398;;"CC BY";"Unknown"
"UCL";"PMC6373362";30302538;"10.1007/s00429-018-1760-8";"Linking structural and effective brain connectivity: Structurally informed parametric empirical Bayes (si-PEB)";"Brain structure & function";FALSE;"1863-2653, 1863-2661";"1863-2661";"2019-01-01T00:00:00Z";"2018-10-09T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43374;;;1921;;"Springer Compact";1921;;"CC BY";"Unknown"
"UCL";"PMC6863188";30298747;"10.1089/aid.2018.0170";"Naive B Cell Output in HIV-Infected and HIV-Uninfected Children";"AIDS research and human retroviruses";FALSE;"0889-2229, 1931-8405";"1931-8405";"2019-01-01T00:00:00Z";"2018-12-26T00:00:00Z";"Mary Ann Liebert Inc";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43538;;;2883.48;;;2883.48;;"CC BY";"Unknown"
"UCL";"PMC6915840";30295426;"10.1002/art.40750";"Sacroiliac Joint Ankylosis In Young Spondyloarthritis Patients Receiving Biologic Therapy: Observation of Serial MRI scans";"Arthritis & rheumatology (Hoboken, N.J.)";FALSE;"2326-5191, 2326-5205";"2326-5205";"2019-04-01T00:00:00Z";"2019-02-14T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43381;;;2531.25;;"Institutional_Prepayment";2531.25;;"CC BY";"Unknown"
"UCL";"PMC6173878";30290783;"10.1186/s12889-018-6071-8";"Barriers to bowel scope (flexible sigmoidoscopy) screening: a comparison of non-responders, active decliners and non-attenders";"BMC public health";TRUE;"1471-2458";"1471-2458";"2018-10-01T00:00:00Z";"2018-10-05T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43378;;;1397.4;;"Institutional_Prepayment";1397.4;;"CC BY";"Unknown"
"UCL";"PMC6267127";30283981;"10.1007/s00213-018-5050-1";"The effects of six-day SSRI administration on diurnal cortisol secretion in healthy volunteers";"Psychopharmacology";FALSE;"0033-3158, 1432-2072";"1432-2072";"2018-12-01T00:00:00Z";"2018-10-03T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43374;;;1921;;"Springer Compact";1921;;"CC BY";"Unknown"
"UCL";"PMC6518388";30282569;"10.1017/S0033291718002131";"Transdiagnostic dimensions of psychopathology at first episode psychosis: findings from the multinational EU-GEI study";"Psychological medicine";FALSE;"0033-2917, 1469-8978";"1469-8978";"2019-06-01T00:00:00Z";"2018-10-04T00:00:00Z";"Cambridge University Press (CUP)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43496;;;2244;;;2244;;"CC BY";"Unknown"
"UCL";"PMC6446818";30281787;"10.1111/bjd.17263";"Sedation for screening MRI in patients with congenital melanocytic naevi under the age of one is a successful, safe and economical first?line approach";"The British journal of dermatology";FALSE;"0007-0963, 1365-2133";"1365-2133";"2019-03-01T00:00:00Z";"2018-12-03T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43380;;;1875;;"Institutional_Prepayment";1875;;"CC BY";"Unknown"
"UCL";"PMC6492100";30276911;"10.1111/add.14450";"Does the nicotine metabolite ratio moderate smoking cessation treatment outcomes in real-world settings? A prospective study";"Addiction (Abingdon, England)";FALSE;"0965-2140, 1360-0443";"1360-0443";"2019-02-01T00:00:00Z";"2018-10-30T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43381;;;1650;;"Institutional_Prepayment";825;825;"CC BY";"Unknown"
"UCL";"PMC6277848";30240783;"10.1016/j.neuropharm.2018.09.028";"Modality selective roles of pro-nociceptive spinal 5-HT2A and 5-HT3 receptors in normal and neuropathic states";"Neuropharmacology";FALSE;"0028-3908, 1873-7064";"1873-7064";"2018-12-01T00:00:00Z";"2018-09-18T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43391;;;2792.66;;;2792.66;;"CC BY";"Unknown"
"UCL";"PMC6158220";30201845;"10.1098/rstb.2017.0382";"OpenWorm: overview and recent advances in integrative biological simulation of Caenorhabditis elegans";"Philosophical transactions of the Royal Society of London. Series B, Biological sciences";FALSE;"0962-8436, 1471-2970";"1471-2970";"2018-09-01T00:00:00Z";"2018-09-10T00:00:00Z";"The Royal Society";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43391;;;2040;;;2040;;"CC BY";"Unknown"
"UCL";"PMC6372141";30178761;"10.1088/1741-2552/aadeac";"Apparatus to investigate the insulation impedance and accelerated life-testing of neural interfaces";"Journal of neural engineering";FALSE;"1741-2560, 1741-2552";"1741-2552";"2018-12-01T00:00:00Z";"2018-09-04T00:00:00Z";"IOP Publishing";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43514;;;196;;"JiscCollections_IOPP";98;98;"CC BY";"Unknown"
"UCL";"Unknown";30178368;"10.1007/978-3-319-91287-5_54";"A Fibreless Multiwavelength NIRS System for Imaging Localised Changes in Cerebral Oxidised Cytochrome C Oxidase";"Advances in experimental medicine and biology";FALSE;"0065-2598, 2214-8019";"2214-8019";"2018-01-01T00:00:00Z";"Unknown";"Springer International Publishing";"cc-by";"cc-by";"Unknown";"publisher_splash_page";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;43608;;;2833.07;;;2833.07;;"CC BY";FALSE
"UCL";"PMC6142856";30178365;"10.1007/978-3-319-91287-5_51";"ABroAD: A Machine Learning Based Approach to Detect Broadband NIRS Artefacts";"Advances in experimental medicine and biology";FALSE;"0065-2598, 2214-8019";"2214-8019";"2018-01-01T00:00:00Z";"Unknown";"Springer International Publishing";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43545;;;2713.33;;;2713.33;;"CC BY";"Unknown"
"UCL";"PMC6142855";30178363;"10.1007/978-3-319-91287-5_49";"Investigation of Confounding Factors in Measuring Tissue Saturation with NIRS Spatially Resolved Spectroscopy";"Advances in experimental medicine and biology";FALSE;"0065-2598, 2214-8019";"2214-8019";"2018-01-01T00:00:00Z";"Unknown";"Springer International Publishing";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43545;;;2713.32;;;2713.32;;"CC BY";"Unknown"
"UCL";"PMC6142853";30178338;"10.1007/978-3-319-91287-5_24";"Broadband NIRS Cerebral Cytochrome-C-Oxidase Response to Anoxia Before and After Hypoxic-Ischaemic Injury in Piglets";"Advances in experimental medicine and biology";FALSE;"0065-2598, 2214-8019";"2214-8019";"2018-01-01T00:00:00Z";"Unknown";"Springer International Publishing";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43545;;;2713.32;;;2713.32;;"CC BY";"Unknown"
"UCL";"PMC6142854";30178317;"10.1007/978-3-319-91287-5_3";"Hyperspectral Imaging of the Hemodynamic and Metabolic States of the Exposed Cortex: Investigating a Commercial Snapshot Solution";"Advances in experimental medicine and biology";FALSE;"0065-2598, 2214-8019";"2214-8019";"2018-01-01T00:00:00Z";"Unknown";"Springer International Publishing";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43545;;;2713.32;;;2713.32;;"CC BY";"Unknown"
"UCL";"PMC6821534";30178316;"10.1007/978-3-319-91287-5_2";"Changes in Cytochrome-C-Oxidase Account for Changes in Attenuation of Near-Infrared Light in the Healthy Infant Brain";"Advances in experimental medicine and biology";FALSE;"0065-2598, 2214-8019";"2214-8019";"2018-01-01T00:00:00Z";"Unknown";"Springer International Publishing";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43608;;;2833.07;;;2833.07;;"CC BY";"Unknown"
"UCL";"PMC6236642";30132361;"10.1177/1740774518793379";"Triggered or routine site monitoring visits for randomised controlled trials: results of TEMPER, a prospective, matched-pair study";"Clinical trials (London, England)";FALSE;"1740-7745, 1740-7753";"1740-7753";"2018-12-01T00:00:00Z";"2018-08-22T00:00:00Z";"SAGE Publications";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;43440;;;240;;"Sage prepayment";240;;"CC BY";"Unknown"
"UCL";"PMC6216586";30072377;"10.1534/genetics.118.301262";"Uncovering Natural Longevity Alleles from Intercrossed Pools of Aging Fission Yeast Cells";"Genetics";FALSE;"0016-6731, 1943-2631";"1943-2631";"2018-10-01T00:00:00Z";"2018-08-02T00:00:00Z";"Genetics Society of America";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43391;;;1851.88;;;1851.88;;"CC BY";"Unknown"
"UCL";"PMC6509554";30072201;"10.1016/j.nmd.2018.06.001";"Clinical spectrum, treatment and outcome of children with suspected diagnosis of Chronic Inflammatory Demyelinating Polyradiculoneuropathy";"Neuromuscular disorders : NMD";FALSE;"0960-8966, 1873-2364";"1873-2364";"2018-09-01T00:00:00Z";"2018-06-12T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43616;;;2776.12;;"Elsevier_Prepayment";1388.06;1388.06;"CC BY";"Unknown"
"UCL";"PMC6055052";30061814;"10.3389/fncel.2018.00191";"Landmark-based updating of the head direction system by retrosplenial cortex: A computational model";"Frontiers in cellular neuroscience";TRUE;"1662-5102";"1662-5102";"2018-01-01T00:00:00Z";"2018-07-13T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43493;;;1816.02;;"Institutional_Prepayment";1816.02;;"CC BY";"Unknown"
"UCL";"PMC6335263";29908948;"10.1016/j.neulet.2018.06.024";"Multiplexed calcium imaging of single-synapse activity and astroglial responses in the intact brain";"Neuroscience letters";FALSE;"0304-3940, 1872-7972";"1872-7972";"2019-01-01T00:00:00Z";"2018-06-19T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43678;;;2241.04;;;1120.51;1120.53;"CC BY";"Unknown"
"UCL";"PMC5991525";29728366;"10.1101/gr.228171.117";"The HUSH complex cooperates with TRIM28 to repress young retrotransposons and new genes";"Genome research";FALSE;"1088-9051, 1549-5469";"1549-5469";"2018-06-01T00:00:00Z";"2018-05-04T00:00:00Z";"Cold Spring Harbor Laboratory";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;43405;;;2343.41;;;2343.41;;"CC BY";"Unknown"
"UCL";"PMC5937905";29544907;"10.1016/j.neurobiolaging.2018.01.015";"Mendelian Adult-onset leukodystrophy Genes in alzheimer's Disease. Critical Influence of csf1r and notch3";"Neurobiology of aging";FALSE;"0197-4580, 1558-1497";"1558-1497";"2018-06-01T00:00:00Z";"2018-02-02T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43657;;;3233.95;;;1616.96;1616.99;"CC BY";"Unknown"
"UCL";"PMC5595691";28620943;"10.1111/acel.12626";"Drug repurposing for aging research using model organisms";"Aging cell";TRUE;"1474-9718, 1474-9726";"1474-9726";"2017-10-01T00:00:00Z";"2017-06-16T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43412;;;1637.31;;;1637.31;;"CC BY";"Unknown"
"UCL";"PMC5460976";28341164;"10.1016/j.neuroimage.2017.03.041";"Expectation violation and attention to pain jointly modulate neural gain in somatosensory cortex";"NeuroImage";FALSE;"1053-8119, 1095-9572";"1095-9572";"2017-06-01T00:00:00Z";"2017-03-21T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43608;;;2206.86;;;2206.86;;"CC BY";"Unknown"
"UCL";"PMC3653220";23678242;"10.4103/0973-1229.109341";"A tale of two densities: Active inference is enactive inference";"Mens sana monographs";FALSE;"0973-1229, 1998-4014";"1998-4014";"2013-01-01T00:00:00Z";"Unknown";"Medknow";"cc-by-nc-sa";"cc-by-nc-sa";"cc-by-nc-sa";"publisher_splash_page";"epmc_api";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;43654;;;240;;"Sage prepayment";240;;"CC BY";"Unknown"
"Warwick";"PMC6900127";31573088;"10.1002/bjs.11325";"Systematic review of the current status of cadaveric simulation for surgical training";"The British journal of surgery";FALSE;"0007-1323, 1365-2168";"1365-2168";"2019-12-01T00:00:00Z";"2019-10-01T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2137.5;"GBP";2137.5;;"Institutional_Prepayment_Wiley";2137.5;;"CC BY";"Unknown"
"Warwick";"PMC6823166";31358621;"10.1042/EBC20190016";"Microtubules in cell migration";"Essays in biochemistry";FALSE;"0071-1365, 1744-1358";"1744-1358";"2019-10-01T00:00:00Z";"Unknown";"Portland Press Ltd.";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;1805;;;1805;;"CC BY";"Unknown"
"Warwick";"PMC6973108";31310436;"10.1002/anie.201905171";"New designs for phototherapeutic transition metal complexes";"Angewandte Chemie (International ed. in English)";FALSE;"1433-7851, 1521-3773";"1521-3773";"2020-01-01T00:00:00Z";"2019-09-24T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2512.5;"GBP";2512.5;;"Institutional_Prepayment_Wiley";;;"CC BY";"Unknown"
"Warwick";"PMC6584639";31217419;"10.1038/s41467-019-10644-9";"PTPN21 and Hook3 relieve KIF1C autoinhibition and activate intracellular transport";"Nature communications";TRUE;"2041-1723";"2041-1723";"2019-06-01T00:00:00Z";"2019-06-19T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;4188;;;4188;;"CC BY";"Unknown"
"Warwick";"PMC6592563";31194728;"10.1371/journal.pcbi.1007030";"Disentangling juxtacrine from paracrine signalling in dynamic tissue";"PLoS computational biology";TRUE;"1553-734X, 1553-7358";"1553-7358";"2019-06-01T00:00:00Z";"2019-06-13T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2250;"USD";4498.47;;"Institutional_Prepayment_PLOS";4498.47;;"CC BY";"Unknown"
"Warwick";"PMC6503005";31114553;"10.3389/fmicb.2019.00879";"Probing Clostridium difficile infection in complex human gut cellular models.";"Frontiers in microbiology";TRUE;"1664-302X";"1664-302X";"2019-01-01T00:00:00Z";"2019-04-30T00:00:00Z";"Frontiers Media SA";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;2789.85;;;2789.85;;"CC BY";"Unknown"
"Warwick";"PMC6505121";31064395;"10.1186/s13071-019-3430-y";"Spatio-temporal modelling of Leishmania infantum infection among domestic dogs: a simulation study and sensitivity analysis applied to rural Brazil";"Parasites & vectors";TRUE;"1756-3305";"1756-3305";"2019-05-01T00:00:00Z";"2019-05-07T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;1457.4;;;1457.4;;"CC BY";"Unknown"
"Warwick";"PMC6503017";30838796;"10.1002/mgg3.618";"Preventing Lives Affected by Haemophilia: A Mixed Methods Study of the Views of Adults With Haemophilia and Their Families Towards Genetic Screening";"Molecular Genetics & Genomic Medicine";TRUE;"2324-9269";"2324-9269";"2019-05-01T00:00:00Z";"2019-03-05T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;851;"GBP";851;;"Institutional_Prepayment_Wiley";;;"CC BY";"Unknown"
"Warwick";"PMC6417739";30830929;"10.1371/journal.pntd.0007193";"InsecticideÂ–impregnated dog collars reduce infantile clinical visceral leishmaniasis under operational conditions in NW Iran: a communityÂ–wide cluster randomised trial";"PLoS neglected tropical diseases";TRUE;"1935-2727, 1935-2735";"1935-2735";"2019-03-01T00:00:00Z";"2019-03-04T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2350;"USD";1903.5;;"Institutional_Prepayment_PLOS";;;"CC BY";"Unknown"
"Warwick";"PMC6487806";30817064;"10.1111/hae.13706";"Newborn screening for haemophilia: The views of families and adults living with haemophilia in the UK";"Haemophilia : the official journal of the World Federation of Hemophilia";FALSE;"1351-8216, 1365-2516";"1365-2516";"2019-03-01T00:00:00Z";"2019-02-28T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;2940;;;2940;;"CC BY";"Unknown"
"Warwick";"PMC6378684";30659798;"10.1016/j.jmb.2019.01.011";"Cryo-EM Structure (4.5-Ã…) of Yeast Kinesin-5Â–Microtubule Complex Reveals a Distinct Binding Footprint and Mechanism of Drug Resistance";"Journal of molecular biology";FALSE;"0022-2836, 1089-8638";"1089-8638";"2019-02-01T00:00:00Z";"2019-01-16T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;2132.69;;;2132.69;;"CC BY";"Unknown"
"Warwick";"Unknown";30629758;"10.1002/jgc4.1042";"I didn't take it too seriously because I'd just never heard of it: Experiential Knowledge and Genetic Screening for Thalassaemia in the UK";"Journal of genetic counseling";FALSE;"1059-7700, 1573-3599";"1573-3599";"2019-02-01T00:00:00Z";"2018-12-24T00:00:00Z";"Wiley";"cc-by";"cc-by";"Unknown";"publisher_splash_page";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1500;"GBP";1500;;"Institutional_Prepayment_Wiley";;;"CC BY";FALSE
"Warwick";"PMC6468315";30552796;"10.1002/anie.201813002";"Nucleus-targeted organoiridium-albumin conjugate for photoactivated cancer therapy";"Angewandte Chemie (International ed. in English)";FALSE;"1433-7851, 1521-3773";"1521-3773";"2019-02-01T00:00:00Z";"2019-01-21T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;2512.5;"GBP";2512.5;;"Institutional_Prepayment_Wiley";;;"CC BY";"Unknown"
"Warwick";"PMC6492101";30548117;"10.1111/nin.12271";"Compassion in Nursing: Solution or Stereotype?";"Nursing inquiry";FALSE;"1320-7881, 1440-1800";"1440-1800";"2019-01-01T00:00:00Z";"2018-12-11T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;1500;"GBP";1500;;"Institutional_Prepayment_Wiley";;;"CC BY";"Unknown"
"Warwick";"PMC6216294";30206188;"10.15252/embr.201846196";"Opposing kinesin complexes queue at plus tips to ensure microtubule catastrophe at cell ends";"EMBO reports";FALSE;"1469-221X, 1469-3178";"1469-3178";"2018-11-01T00:00:00Z";"2018-09-11T00:00:00Z";"EMBO";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;3150;"GBP";3150;;"Institutional_Prepayment_Wiley";;;"CC BY";"Unknown"
