"Institution","PubMed Central (PMC) ID","PubMed ID","DOI","Publisher","Journal","ISSN","is_hybrid","period","euro","Licence"
"University of Warwick","","","10.1098/rsif.2014.1303","Royal Society","Journal of the Royal Society Interface","",TRUE,"2015","1985.04","CC BY"
"University of Warwick","","","10.1098/rsif.2015.0234","Royal Society","Journal of the Royal Society Interface","",TRUE,"2015","1985.04","CC BY"
"University of Warwick","","","10.1098/rsif.2015.0520","Royal Society","Journal of the Royal Society Interface","",TRUE,"2015","2109.11","CC BY"
"University of Warwick","","","10.1098/rspb.2015.0205","Royal Society","Proceedings of the Royal Society B","",TRUE,"2015","1985.04","CC BY"
"University of Warwick","","","10.1098/rspb.2015.1180","Royal Society","Proceedings of the Royal Society B","",TRUE,"2015","2109.11","CC BY"
"University of Warwick","","","10.1098/rsta.2014.0182","Royal Society","Philosophical Transactions of the Royal Society A","",TRUE,"2015","1985.04","CC BY"
"University of Warwick","","","10.1098/rstb.2013.0377","Royal Society","Philosophical Transactions of the Royal Society B","",TRUE,"2015","1736.91","CC BY"
"University of Warwick","","","10.1039/c3dt53589d","Royal Society of Chemistry","Dalton Transactions","",FALSE,"2015","1406.07","CC BY"
"University of Warwick","","","10.1039/c4cc04713c","Royal Society of Chemistry","Chemical Communications","",TRUE,"2015","1406.07","CC BY"
"University of Warwick","","25695462","10.1039/c4cc09588j","Royal Society of Chemistry","Chemical Communications","","","2015","1406.07","CC BY"
"University of Warwick","","","10.1039/c4fd00098f","Royal Society of Chemistry","Faraday Discussions","",TRUE,"2015","2249.71","CC BY"
"University of Warwick","","","10.1039/c4py01074d","Royal Society of Chemistry","Polymer Chemistry","",TRUE,"2015","2249.71","CC BY"
"University of Warwick","","","10.1039/c5cc00564g","Royal Society of Chemistry","Chemical Communications","",TRUE,"2015","1406.07","CC BY"
"University of Warwick","","","10.1039/c5cc02908b","Royal Society of Chemistry","ChemComm","",TRUE,"2015","1406.07","CC BY"
"University of Warwick","","","10.1039/c5cc04647e","Royal Society of Chemistry","Chemical Communications","",TRUE,"2015","1406.07","CC BY"
"University of Warwick","","","10.1039/c5cp03484a","Royal Society of Chemistry","Physical Chemistry Chemical Physics","",TRUE,"2015","2249.71","CC BY"
"University of Warwick","","","10.1039/c5py00617a","Royal Society of Chemistry","Polymer Chemistry","",TRUE,"2015","2249.71","CC BY"
"University of Warwick","","","10.1039/c5py01156f","Royal Society of Chemistry","Polymer Chemistry","",TRUE,"2015","2249.71","CC BY"
"University of Warwick","","","10.1039/c5ra08857g","Royal Society of Chemistry","RSC Advances","",TRUE,"2015","1406.07","CC BY"
"University of Warwick","","","10.1039/c5sm00602c","Royal Society of Chemistry","Soft Matter","",TRUE,"2015","2249.71","CC BY"
"University of Warwick","","","10.1111/rssa.12124","Royal Statistical Society","Journal of the Royal Statistical Society, Series A","",TRUE,"2015","3223.88","CC BY"
"University of Warwick","","","10.1177/0950017014523661","Sage","Work Employment & Society","",TRUE,"2015","1323.36","CC BY"
"University of Warwick","","","10.1177/1363459315590246","Sage","Health","",TRUE,"2015","2706.12","CC BY"
"University of Warwick","","","10.1137/130926997","Society for Industrial and Applied Mathematics","SIAM Journal on Discrete Mathematics","",TRUE,"2015","2262.90","CC BY"
"University of Warwick","","","10.1137/140962802","Society for Industrial and Applied Mathematics","SIAM Journal on Mathematical Analysis","",TRUE,"2015","2685.35","CC BY"
"University of Warwick","","","10.1137/140997336","Society for Industrial and Applied Mathematics","Journal on Uncertainty Quantification","",TRUE,"2015","2694.50","CC BY"
"University of Warwick","","","10.1007/978-88-7642-475-5_54","Springer","Discrete and Computational Geometry","",TRUE,"2015","2899.21","CC BY"
"University of Warwick","","","10.1007/s00170-014-6734-2","Springer","International Journal of Advanced Manufacturing Technology","",TRUE,"2015","2195.00","Unknown"
"University of Warwick","","","10.1007/s00440-014-0606-4","Springer","Probability Theory Related Fields","",TRUE,"2015","2852.23","CC BY"
"University of Warwick","","","10.1007/s00603-015-0731-0","Springer","Rock Mechanics Rock Engineering","",TRUE,"2015","2653.89","CC BY"
"University of Warwick","","","10.1007/s00605-014-0711-6","Springer","Monatshefte fÃ¼r Mathematik","",TRUE,"2015","2922.50","CC BY"
"University of Warwick","","","10.1007/s10404-014-1476-x","Springer","Microfluidics and Nanofluidics","",TRUE,"2015","2896.41","CC BY"
"University of Warwick","","","10.1007/s10704-015-9988-2","Springer","International Journal of Fracture","",TRUE,"2015","2681.11","CC BY"
"University of Warwick","","","10.1007/s11011-015-9687-8","Springer","Metabolic Brain Disease","",TRUE,"2015","2615.77","CC BY"
"University of Warwick","","","10.1007/s11011-015-9724-7","Springer","Metabolic Brain Disease","",TRUE,"2015","2690.57","CC BY"
"University of Warwick","","","10.1007/s11166-014-9205-0","Springer","Journal of Risk and Uncertainty","",TRUE,"2015","2918.81","CC BY"
"University of Warwick","","","10.1007/s11214-015-0155-x","Springer","Space Science Reviews","",TRUE,"2015","2164.26","CC BY"
"University of Warwick","","","10.1007/s11222-015-9598-x","Springer","Statistics and Computing","",TRUE,"2015","2653.86","CC BY"
"University of Warwick","","","10.1007/s11837-014-1196-4","Springer","JOM","",TRUE,"2015","2849.41","CC BY"
"University of Warwick","","","10.1007/s12274-015-0768-0","Springer","Nano Research","",TRUE,"2015","2651.12","CC BY"
"University of Warwick","","","10.1186/s40064-015-0839-4","Springer","SpringerPlus","",FALSE,"2015","485.09","CC BY"
"University of Warwick","","","10.1080/0305215x.2014.881997","Taylor & Francis","Engineering Optimization","",TRUE,"2015","2957.71","CC BY"
"University of Warwick","","","10.1080/13510347.2014.981161","Taylor & Francis","Democratisation","",TRUE,"2015","3188.91","CC BY-NC-ND"
"University of Warwick","","","10.1080/13569775.2014.993907","Taylor & Francis","Contemporary Politics","",TRUE,"2015","3239.23","CC BY-NC"
"University of Warwick","","","10.1080/13825585.2015.1048774","Taylor & Francis","Aging, Neuropsychology, and Cognition","",TRUE,"2015","744.39","CC BY"
"University of Warwick","","","10.1080/13825585.2015.1099607","Taylor & Francis","Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development","",TRUE,"2015","739.43","CC BY"
"University of Warwick","","","10.1002/2015gl066277","Wiley-Blackwell","Geophysical Research Letters","",TRUE,"2015","1550.81","CC BY"
"University of Warwick","","","10.1002/admi.201400540","Wiley-Blackwell","Advanced Materials Interfaces","",TRUE,"2015","3333.60","Unknown"
"University of Warwick","","","10.1002/ange.201504175","Wiley-Blackwell","Angewandte Chemie International Edition","",TRUE,"2015","3101.63","CC BY"
"University of Warwick","","","10.1002/ange.201504334","Wiley-Blackwell","Angewandte Chemie","",TRUE,"2015","3101.63","CC BY"
"University of Warwick","","","10.1002/anie.201509168","Wiley-Blackwell","Angewandte Chemie International Edition","",TRUE,"2015","3101.63","CC BY"
"University of Warwick","","","10.1002/bdm.1901","Wiley-Blackwell","Journal of Behavioural Decision Making","",TRUE,"2015","2067.75","CC BY"
"University of Warwick","","","10.1002/cbic.201402458","Wiley-Blackwell","ChemBioChem","",TRUE,"2015","2606.14","CC BY"
"University of Warwick","","","10.1002/chem.201402839","Wiley-Blackwell","Chemistry - A European Journal","",TRUE,"2015","2584.69","CC BY"
"University of Warwick","","","10.1002/cyto.a.22600","Wiley-Blackwell","Cytometry Part A","",TRUE,"2015","3246.88","CC BY-NC"
"University of Warwick","","","10.1002/jgt.21851","Wiley-Blackwell","Journal of Graph Theory","",TRUE,"2015","3246.75","CC BY-NC-ND"
"University of Warwick","","","10.1002/pi.4842","Wiley-Blackwell","Polymer International","",TRUE,"2015","3180.60","CC BY"
"University of Warwick","","","10.1002/pmic.201400562","Wiley-Blackwell","Proteomics","",TRUE,"2015","3214.72","CC BY"
"University of Warwick","","","10.1002/poi3.97","Wiley-Blackwell","Policy & Internet","",TRUE,"2015","2067.75","CC BY"
"University of Warwick","","","10.1002/pssa.201532272","Wiley-Blackwell","Physica Status Solidi A","",TRUE,"2015","2067.75","CC BY"
"University of Warwick","","","10.1002/sim.6506","Wiley-Blackwell","Statistics in Medicine","",TRUE,"2015","2584.69","CC BY"
"University of Warwick","","","10.1002/sim.6567","Wiley-Blackwell","Statistics in Medicine","",TRUE,"2015","2584.69","CC BY"
"University of Warwick","","","10.1111/1462-2920.12822","Wiley-Blackwell","Environmental Microbiology","",TRUE,"2015","3759.40","CC BY"
"University of Warwick","","","10.1111/1462-2920.12943","Wiley-Blackwell","Environmental Microbiology","",TRUE,"2015","2584.69","CC BY"
"University of Warwick","","","10.1111/1462-2920.13059","Wiley-Blackwell","Environmental Microbiology","",TRUE,"2015","2584.69","CC BY"
"University of Warwick","","","10.1111/1468-229x.12097","Wiley-Blackwell","History","",TRUE,"2015","2977.56","CC BY"
"University of Warwick","","","10.1111/1468-229x.12098","Wiley-Blackwell","History","",TRUE,"2015","2977.56","CC BY"
"University of Warwick","","","10.1111/1468-229x.12099","Wiley-Blackwell","History","",TRUE,"2015","2977.56","CC BY"
"University of Warwick","","","10.1111/1468-229x.12100","Wiley-Blackwell","History","",TRUE,"2015","2977.56","CC BY"
"University of Warwick","","","10.1111/1468-229x.12101","Wiley-Blackwell","History","",TRUE,"2015","2977.56","CC BY"
"University of Warwick","","","10.1111/tops.12175","Wiley-Blackwell","Topics in Cognitive Science","",TRUE,"2015","2067.75","CC BY"
"University of Warwick","","","10.1111/tpj.12735","Wiley-Blackwell","Plant Journal","",TRUE,"2015","3962.46","CC BY"
"University of Warwick","","","10.1111/tpj.13050","Wiley-Blackwell","Plant Journal","",TRUE,"2015","2894.85","CC BY"
"University of Warwick","","","10.1112/tlms/tlv003","Wiley-Blackwell","Transactions of the London Mathematical Society","",TRUE,"2015","827.10","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"University of York","","","10.1021/acs.est.5b01620","American Chemical Society","Environmental Science and Technology","0013-936X",TRUE,"2015","4340.47","CC BY"
"University of York","PMC4428009","","10.1021/acs.jpcb.5b00686","American Chemical Society","Journal of Physical Chemistry B","1520-6106",TRUE,"2015","2212.82","CC BY"
"University of York","","","10.1021/ja5113172","American Chemical Society","Journal of the American Chemical Society","0002-7863",FALSE,"2015","2180.51","CC BY"
"University of York","","","10.1021/jacs.5b04344","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","4345.53","CC BY"
"University of York","","","10.1021/jacs.5b06547","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","4345.53","CC BY"
"University of York","","","10.1021/jacs.5b07509","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","1838.12","CC BY"
"University of York","PMC4315046","25539423","10.1021/jp511492q","American Chemical Society","The Journal of Physical Chemistry Part B","1520-6106",TRUE,"2015","2218.39","CC BY"
"University of York","","","10.1063/1.4932225","American Institute of Physics","Journal of Applied Physics","0021-8979",TRUE,"2015","2393.81","CC BY"
"University of York","","","10.1103/physrevlett.115.067202","American Physical Society","Physical Review Letters","1079-7114",TRUE,"2015","2898.75","CC BY"
"University of York","PMC4367295","25648893","10.1074/jbc.m114.622738","American Society for Biochemistry and Molecular Biology","Journal of Biological Chemistry","0021-9258",TRUE,"2015","1722.89","CC BY"
"University of York","PMC4646407","","10.1074/jbc.m115.656603","American Society for Biochemistry and Molecular Biology","Journal of Biological Chemistry","0021-9258",TRUE,"2015","1651.91","CC BY"
"University of York","PMC4453012","26037122","10.1128/mbio.00586-15","American Society for Microbiology","mBio","2150-7511",TRUE,"2015","2925.69","CC BY"
"University of York","PMC4486711","26123545","10.1186/s12862-015-0420-3","BioMed Central","BMC Evolutionary Biology","1471-2148",TRUE,"2015","1926.32","CC BY"
"University of York","PMC4538761","26278072","10.1186/s12916-015-0424-2","BioMed Central","BMC Medicine","1741-7015",TRUE,"2015","2341.11","CC BY"
"University of York","PMC4550726","26307620","10.1136/bmjopen-2015-008749","BMJ","BMJ Open","2044-6055",TRUE,"2015","1654.20","CC BY"
"University of York","","","10.1016/j.cub.2015.06.024","Cell Press","Current Biology","0960-9822",TRUE,"2015","5077.48","CC BY"
"University of York","","","10.1016/j.cub.2015.11.052","Cell Press","Current Biology","1879-0445",TRUE,"2015","4464.45","CC BY"
"University of York","PMC4471830","","10.1016/j.stemcr.2015.05.005","Cell Press","Stem Cell Reports","2213-6711",FALSE,"2015","3284.61","CC BY"
"University of York","PMC4379729","","10.1242/jcs.164467","Company of Biologists","Journal of Cell Science","0021-9533",FALSE,"2015","4906.14","CC BY"
"University of York","","","10.5194/acp-15-11433-2015","Copernicus","Atmospheric Chemistry and Physics","1680-7316",TRUE,"2015","2107.92","CC BY"
"University of York","","","10.5194/acp-15-9983-2015","Copernicus","Atmospheric Chemistry and Physics","1680-7316",TRUE,"2015","938.87","CC BY"
"University of York","","","10.5194/acpd-15-19537-2015","Copernicus","Atmospheric Chemistry and Physics","1680-7316",TRUE,"2015","445.92","CC BY"
"University of York","","","10.5194/acpd-15-20957-2015","Copernicus","Atmospheric Chemistry and Physics","1680-7316",FALSE,"2015","2033.18","CC BY"
"University of York","","","10.5194/acpd-15-21025-2015","Copernicus","Atmospheric Chemistry and Physics","1680-7324",FALSE,"2015","1124.14","CC BY"
"University of York","","","10.5194/acpd-15-22097-2015","Copernicus","Atmospheric Chemistry and Physics","1680-7316",FALSE,"2015","1568.58","CC BY"
"University of York","","","10.5194/acpd-15-28699-2015","Copernicus","Atmospheric Chemistry and Physics","1680-7324",FALSE,"2015","1448.05","CC BY"
"University of York","PMC4346273","25658631","10.1016/j.bandl.2015.01.002","Elsevier","Brain & Language","0093-934X",FALSE,"2015","1739.60","CC BY"
"University of York","","","10.1016/j.chb.2015.09.034","Elsevier","Computers in Human Behavior","0747-5632",TRUE,"2015","1885.88","CC BY"
"University of York","PMC4510581","","10.1016/j.dib.2015.06.016","Elsevier","Data in Brief","2352-3409",FALSE,"2015","269.28","CC BY"
"University of York","PMC4509517","26026271","10.1016/j.febslet.2015.05.033","Elsevier","FEBS Letters","0014-5793",TRUE,"2015","2326.78","CC BY"
"University of York","","","10.1016/j.foreco.2015.07.034","Elsevier","Forest Ecology and Management","0378-1127",TRUE,"2015","3646.10","CC BY"
"University of York","PMC4550477","26026581","10.1016/j.jneumeth.2015.05.016","Elsevier","Journal of Neuroscience Methods","0165-0270",TRUE,"2015","1903.75","CC BY"
"University of York","","","10.1016/j.landusepol.2015.04.003","Elsevier","Land Use Policy","0264-8377",TRUE,"2015","1928.51","CC BY"
"University of York","","","10.1016/j.mee.2015.04.009","Elsevier","Microelectronic Engineering","0167-9317",TRUE,"2015","2571.34","CC BY"
"University of York","","","10.1016/j.neunet.2015.08.011","Elsevier","Neural Networks","0893-6080",TRUE,"2015","3460.43","CC BY"
