"PublicationID","Article Title","DOI","PMC ID","Publication Date","Article URL","Open Access Status","Copyright License","Type","Journal Title","Publisher","APC Amount","Other Payments","Entry Point","Publication Year"
"AE3C752C-7283-465B-A99F-DFABEF3C7AAA","Pathogenic seedborne viruses are rare but Phaseolus vulgaris endornaviruses are common in bean varieties grown in Nicaragua and Tanzania","10.1371/journal.pone.0178242","PMC5444779",5/25/2017,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0178242","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"Imported",2017
"0BA69952-9A3A-4F45-9441-9C459CC5EF91","A Unified Continuous Flow Assembly-Line Synthesis of Highly Substituted Pyrazoles and Pyrazolines","10.1002/ange.201704529","Not Yet Assigned",5/25/2017,"https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.201704529","hybrid","Closed","Journal article","Angewandte Chemie","Wiley",0,0,"Imported",2017
"784FF4BF-3C3E-43E4-B9C7-6E11743881E2","Do anti-malarials in Africa meet quality standards? The market penetration of non quality-assured artemisinin combination therapy in eight African countries","10.1186/s12936-017-1818-8","PMC28539125",5/25/2017,"http://europepmc.org/articles/PMC5444102","Gold","CC-BY","Journal article","Malaria Journal","BioMed Central",0,0,"Imported",2017
"B7BFE49C-0BB8-4E8D-8D9A-316258E962C5","Dose-dependent effect and pharmacokinetics of fexinidazole and its metabolites in a mouse model of human African trypanosomiasis","10.1016/j.ijantimicag.2017.01.038","Not Yet Assigned",5/25/2017,"http://www.sciencedirect.com/science/article/pii/S0924857917301693","green","Unknown","Journal article","International Journal of Antimicrobial Agents","Elsevier",0,0,"Imported",2017
"C55C2E31-1950-4DC5-8E0A-6EF4808B0BD8","Private sector role, readiness and performance for malaria case management in Uganda, 2015","10.1186/s12936-017-1824-x","PMC28545583",5/25/2017,"https://core.ac.uk/display/157859317","Gold","CC-BY","Journal article","Malaria Journal","BioMed Central",0,0,"Imported",2017
"2CEB5F55-F2AF-4FF9-ADB5-DFA8E6A2666A","Sources of variability in the measurement of Ascaris lumbricoides infection intensity by Kato-Katz and qPCR","10.1186/s13071-017-2164-y","PMC28545561",5/25/2017,"https://link.springer.com/article/10.1186/s13071-017-2164-y","gold","CC-BY","Journal article","Parasites & Vectors","Springer Verlag",0,0,"Imported",2017
"8BE77E13-B84E-4557-9759-7C04426F3F63","Advantages and limitations for users of double pit pour-flush latrines: a qualitative study in rural Bangladesh","10.1186/s12889-017-4412-7","PMC5445443",5/25/2017,"https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4412-7","Gold","CC-BY","abstract","BMC Public Health","BioMed Central",2220,0,"APC Request",2017
"8B40952C-A7B2-48C1-AD86-FB0EAC23D1D9","HIV-1 full-genome phylogenetics of generalized epidemics in sub-Saharan Africa: impact of missing nucleotide characters in next-generation sequences","10.1089/AID.2017.0061","PMC5597042",5/25/2017,"http://online.liebertpub.com/doi/10.1089/AID.2017.0061","hybrid","CC-BY","Journal article","AIDS Research and Human Retroviruses","Mary Ann Liebert",3200,0,"APC Request",2017
"18DF5CEB-F21B-4F39-886E-7FEC14DC486A","Efficacy of Maternal Influenza Vaccination Against All-Cause Lower Respiratory Tract Infection Hospitalizations in Young Infants: Results From a Randomized Controlled Trial PAGE CHARGES","10.1093/cid/cix497","PMC5848298",5/24/2017,"https://academic.oup.com/cid/article/doi/10.1093/cid/cix497/3858145/Efficacy-of-Maternal-Influenza-Vaccination-Against","hybrid","CC-BY","abstract","Clinical Infectious Diseases","Oxford University Press",0,360,"APC Request",2017
"0645AD71-24CC-4D4D-878A-D524CC09B758","Bioluminescence Method for In Vitro Screening of Plasmodium Transmission-Blocking Compounds","10.1128/aac.02699-16","PMC28348156",5/24/2017,"http://aac.asm.org/lookup/doi/10.1128/AAC.02699-16","hybrid","CC-BY","Journal article","Antimicrobial Agents and Chemotherapy","American Society for Microbiology",0,0,"Imported",2017
"746A0524-7072-47DD-8F30-4594B18B22B6","Reducing V3 antigenicity and immunogenicity  on soluble, native-like HIV-1 Env SOSIP trimers","10.1128/JVI.00677-17","PMC5512241",5/24/2017,"https://www.ncbi.nlm.nih.gov/pubmed/28539451","HYBRID","CC-BY","Journal article","Journal of Virology","American Society for Microbiology",0,0,"Journal Finder",2017
"806E9860-47A1-4A52-B63A-3B1FF055B0E2","Enhanced acquired antibodies to a chimeric Plasmodium falciparum antigen; UB05-09 is associated with protective immunity against malaria","10.1111/pim.12445","PMC5697641",5/24/2017,"http://onlinelibrary.wiley.com/doi/10.1111/pim.12445/abstract","Green","CC-BY","Journal article","Parasite Immunology","Wiley",3700,0,"APC Request",2017
"CA3309FE-BB76-4B1A-8953-BC9909A86873","Offering self-administered oral HIV testing as a choice to truck drivers in Kenya: predictors of uptake and need for guidance while self-testing","10.1007/s10461-017-1783-9","PMC5818565",5/24/2017,"https://link.springer.com/article/10.1007%2Fs10461-017-1783-9","hybrid","CC-BY","Journal article","AIDS and Behavior","Springer Verlag",0,0,"APC Request",2017
"273A46A0-35B7-40D9-8A14-AD541B999C4D","Using G6PD tests to enable the safe treatment of Plasmodium vivax infections with primaquine on the Thailand-Myanmar border: A cost-effectiveness analysis","10.1371/journal.pntd.0005602","PMC28542194",5/24/2017,"https://researchers.cdu.edu.au/en/publications/using-g6pd-tests-to-enable-the-safe-treatment-of-plasmodium-vivax","gold","CC-BY","Journal article","PLoS Neglected Tropical Diseases","Public Library of Science",0,0,"Imported",2017
"9B54A29C-254D-4D47-A188-0653054A2787","Toxic Byproduct Formation during Electrochemical Treatment of Latrine Wastewater","10.1021/acs.est.7b01002","PMC5480235",5/24/2017,"http://pubs.acs.org/doi/full/10.1021/acs.est.7b01002","Hybrid","CC-BY","Journal article","Environmental Science and Technology","American Chemical Society (ACS)",0,0,"APC Request",2017
"9D600A3F-767C-4BC1-A0FB-40FECCCF310D","Development of a Candidate Stabilizing Formulation for Bulk Storage of a Double Mutant Heat Labile Toxin (dmLT) Protein Based Adjuvant","10.1016/j.vaccine.2017.03.101","PMC5628956",5/24/2017,"http://www.sciencedirect.com/science/article/pii/S0264410X17304759","HYBRID","CC-BY","abstract","Vaccine","Elsevier",2300,0,"APC Request",2017
"166AE746-5703-4DBE-89EB-8B965F44EFAC","Development co-operation: New perspectives from developing countries - Introduction for special issue of Development Policy Review","10.1111/dpr.12269","Not Yet Assigned",5/23/2017,"https://onlinelibrary.wiley.com/doi/abs/10.1111/dpr.12269","hybrid","Closed","Journal article","Development Policy Review","Wiley",0,0,"Imported",2017
"7E102D92-9597-498B-B354-257A93788709","Chronic consequences on human health induced by microbial pathogens: Growth faltering among children in developing countries","10.1016/j.vaccine.2017.05.035","Not Yet Assigned",5/23/2017,"http://www.sciencedirect.com/science/article/pii/S0264410X1730659X?via%3Dihub","hybrid","CC-BY","Journal article","Vaccine","Elsevier",2300,0,"Post submission",2017
"CD0D7A04-ECC6-46E1-8B35-6F2D3F2486FC","The past matters: estimating intrinsic hookworm transmission intensity in areas with past mass drug administration to control lymphatic filariasis","10.1186/s13071-017-2177-6","PMC5493118",5/23/2017,"https://www.ncbi.nlm.nih.gov/pubmed/28535806","Gold","CC-BY","Journal article","Parasites & Vectors","Springer Verlag",0,0,"APC Request",2017
"C154B8CE-32A2-4FF7-82AC-EB16F00F00B0","Predictors and Pathways of Language and Motor Development in Four Prospective Cohorts of Young Children in Ghana, Malawi, and Burkina Faso","10.1111/jcpp.12751","PMC5697619",5/23/2017,"http://onlinelibrary.wiley.com/doi/10.1111/jcpp.12751/abstract?systemMessage=Wiley+Online+Library+will+be+unavailable+on+Saturday+01st+July+from+03.00-09.00+EDT+and+on+Sunday+2nd+July+03.00-06.00+EDT+for+essential+maintenance.++Apologies+for+the+inconveni","Hybrid","CC-BY","Journal article","Journal of Child Psychology and Psychiatry and Allied Disciplines","Wiley",3800,0,"Journal Finder",2017
"1B7C5C42-832B-47FD-9503-2D76AAFAC8D1","Describing the physiological responses of different rice genotypes to salt stress using sigmoid and piecewise linear functions","10.1016/j.fcr.2017.05.001","PMC5890386",5/23/2017,"http://www.sciencedirect.com/science/article/pii/S0378429017307578","Hybrid","CC-BY","rapid-communication","Field Crops Research","Elsevier",3200,0,"Post submission",2017
"028137F7-5502-4B52-8851-1A0056F5DECA","Opportunities for Enhanced Strategic Use of Surveys, Medical Records, and Program Data for HIV Surveillance of Key Populations:Scoping Review","10.2196/publichealth.8402","Not Yet Assigned",5/22/2017,"https://publichealth.jmir.org/2018/2/e28/","gold","CC-BY","Journal article","JMIR Public Health and Surveillance","JMIR Publications",1200,0,"APC Request",2017
"49D8FF9E-99CD-4419-A0D0-4A46C256DF14","Silver-modified octahedral anatase particles as plasmonic photocatalyst","10.1016/j.cattod.2017.05.039","PMC5946688",5/22/2017,"http://www.sciencedirect.com/science/article/pii/S0920586117303516","Hybrid","CC-BY","abstract","Catalysis Today","Elsevier",3300,0,"APC Request",2017
"760CC4D6-132B-4A1B-A31A-A85A4B01E29C","Identifying artemisinin resistance from parasite clearance half-life data with a simple Shiny web application","10.1371/journal.pone.0177840","PMC28531230",5/22/2017,"http://europepmc.org/articles/PMC5439677","gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"Imported",2017
"244792EF-2416-410E-967F-3A7B5C148760","Genetic Gains in Grain Yield of a Maize Population Improved through Marker Assisted Recurrent Selection under Stress and Non-stress Conditions in West Africa","10.3389/fpls.2017.00841","PMC5438988",5/22/2017,"http://journal.frontiersin.org/article/10.3389/fpls.2017.00841/full","Gold","CC-BY","Journal article","Frontiers in Plant Science","Frontiers Media",0,0,"APC Request",2017
"2B69A1C8-D5BC-4B32-8C8B-1B841DC04B6E","Variability in iron, zinc and phytic acid content in a worldwide collection of commercial durum wheat cultivars and the effect of reduced irrigation on these traits","10.1016/j.foodchem.2017.05.110","PMC5544597",5/22/2017,"http://www.sciencedirect.com/science/article/pii/S0308814617309123","hybrid","CC-BY","Journal article","Food Chemistry","Elsevier",2600,0,"Post submission",2017
"DA1EC3C5-07A1-419B-9996-466E588A4B92","Experimental evaluation of cryopreservative solutions to maintain in vitro and in vivo infectivity of P. berghei sporozoites","10.1371/journal.pone.0177304","PMC28531172",5/22/2017,"https://paperity.org/p/80269211/experimental-evaluation-of-cryopreservative-solutions-to-maintain-in-vitro-and-in-vivo","gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"Imported",2017
"0E7B8E56-023E-45C3-8457-2005AA8500EA","Multiplex, DNase-free one-step reverse transcription PCR for Plasmodium 18S rRNA and spliced gametocyte-specific mRNAs","10.1186/s12936-017-1863-3","PMC5438523",5/19/2017,"https://malariajournal.biomedcentral.com/articles/10.1186/s12936-017-1863-3","gold","CC-BY","Journal article","Malaria Journal","BioMed Central",1904,75,"Journal Finder",2017
"4CA37D95-E3AA-49F8-8162-CBAF979D17B5","Testing times: trends in availability, price, and market share of malaria diagnostics in the public and private healthcare sector across eight sub-Saharan African countries from 2009 to 2015","10.1186/s12936-017-1829-5","PMC28526075",5/19/2017,"https://cronfa.swan.ac.uk/Record/cronfa40378/Download/0040378-11062018150709.pdf","gold","CC-BY","Journal article","Malaria Journal","BioMed Central",0,0,"Imported",2017
"510E1DDB-DF06-4CB4-8A5E-5D5A1DBAB0AD","Efficacy and safety of ivermectin against Trichuris trichiura","10.1186/isrctn15871729","Not Yet Assigned",5/19/2017,"http://www.isrctn.com/ISRCTN15871729","bronze","Unknown","dataset","Fake product, for use with Springer Nature journals","Springer Nature",0,0,"Imported",2017
"88521E0C-5C88-4703-9CE6-BD51E0A4F174","Breeding drought tolerant rice for shallow rainfed ecosystem of eastern India","10.1016/j.fcr.2017.05.007","PMC5473176",5/19/2017,"http://www.sciencedirect.com/science/article/pii/S0378429017303982","Hybrid","CC-BY","Journal article","Field Crops Research","Elsevier",0,0,"APC Request",2017
"C42B13E7-C6CD-4424-BD6F-65BC24AA38D5","Innovative and beneficial informal sweetpotato seed private enterprise in northern Uganda","10.1007/s12571-017-0680-4","Not Yet Assigned",5/19/2017,"https://paperity.org/p/79857043/innovative-and-beneficial-informal-sweetpotato-seed-private-enterprise-in-northern-uganda","hybrid","CC-BY","Journal article","Food Security","Springer Verlag",0,0,"Imported",2017
"2D0F55D2-C747-4A91-AAD7-00F68AE1D215","The synthesis and evaluation of triazolopyrimidines as anti-tubercular agents","10.1016/j.bmc.2017.05.030","PMC5513444",5/19/2017,"http://www.sciencedirect.com/science/article/pii/S0968089617302663?via%3Dihub","hybrid","CC-BY","Journal article","Bioorganic & Medicinal Chemistry","Elsevier",2200,0,"Post submission",2017
"E6C0E6A5-5CB5-41D4-916B-5D5709E5A94F","Expected Product Market Reforms and Technology Adoption by Senegalese Onion Producers","10.1093/ajae/aax033","Not Yet Assigned",5/19/2017,"https://academic.oup.com/ajae/article/99/4/1096/3835942","NULL","NULL","journal article","American Journal of Agricultural Economics","Oxford University Press",0,0,"Imported",2017
"036A5A4C-D686-43C7-8215-6D368375DC29","Economic evaluation of policy options for dialysis in end-stage renal disease patients under the universal health coverage in Indonesia","10.1371/journal.pone.0177436","PMC5436694",5/18/2017,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177436","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"APC Request",2017
"6970E346-477D-4B61-8716-8D9D0C6281ED","Setting Ambitious yet Achievable Targets Using Probabilistic Projections: Meeting Demand for Family Planning","10.1111/sifp.12025","Not Yet Assigned",5/18/2017,"https://onlinelibrary.wiley.com/doi/full/10.1111/sifp.12025","hybrid","CC-BY","Journal article","Studies in Familiy Planning","Wiley",3000,0,"APC Request",2017
"1BA8A3ED-529A-4964-8EF8-806A5724E6A6","Healthcare Access and Quality Index based on mortality from causes amenable to personal health care in 195 countries and territories, 1990–2015: a novel analysis from the Global Burden of Disease Study 2015","10.1016/S0140-6736(17)30818-8","PMC5388857",5/18/2017,"http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(17)30818-8/abstract","hybrid","CC-BY","Journal article","The Lancet","Elsevier",0,0,"APC Request",2017
"04A6D9DC-70B7-4B31-918B-6A416244F274","Global, Regional, and National Cardiovascular Disease Prevalence, Mortality, and Disability-Adjusted Life-years for 10 Causes of Cardiovascular Mortality, 1990 to 2015: A Systematic Analysis for the Global Burden of Disease Study 2015","10.1016/j.jacc.2017.04.052","PMC5491406",5/17/2017,"http://www.sciencedirect.com/science/article/pii/S0735109717372443?via%3Dihub","hybrid","CC-BY","abstract","JACC (Journal of the American College of Cardiology)","Elsevier",3000,0,"APC Request",2017
"7DB940FA-A77A-4C7B-95D0-15F8BB520C56","Cost-effectiveness analysis of typhoid conjugate vaccines in five endemic low- and middle-income settings","10.1016/j.vaccine.2017.05.001","PMC5462484",5/17/2017,"http://www.sciencedirect.com/science/article/pii/S0264410X17305868?via%3Dihub","Hybrid","CC-BY","Journal article","Vaccine","Elsevier",2300,0,"Post submission",2017
"818346BC-FE78-492C-ABAF-D9477C5C033A","Cold Chain-Free Storable Hydrogel for Infant-Friendly Oral Delivery of Amoxicillin for the Treatment of Pneumococcal Pneumonia","10.1021/acsami.7b01462","PMC5465509",5/17/2017,"http://pubs.acs.org/doi/full/10.1021/acsami.7b01462","Hybrid","CC-BY","Journal article","ACS applied materials & interfaces","American Chemical Society (ACS)",0,0,"APC Request",2017
"B5F1C107-3071-45BD-9300-6826864AE442","Community-Level Sanitation Coverage More Strongly Associated with Child Growth and Household Drinking Water Quality than Access to a Private Toilet in Rural Mali","10.1021/acs.est.7b00178","PMC5480236",5/17/2017,"http://pubs.acs.org/doi/full/10.1021/acs.est.7b00178","Hybrid","CC-BY","Journal article","Environmental Science and Technology","American Chemical Society (ACS)",0,0,"APC Request",2017
"BD985C15-5EA2-4330-AB0F-7CC0BCAAA3B1","Conserved presence of G-quadruplex forming sequences in the Long Terminal Repeat Promoter of Lentiviruses","10.1038/s41598-017-02291-1","PMC5435695",5/17/2017,"https://www.nature.com/articles/s41598-017-02291-1","gold","CC-BY","Journal article","Scientific Reports","Nature Publishing Group",0,0,"APC Request",2017
