institution;doi;period;euro;is_hybrid
Bill & Melinda Gates Foundation;10.1136/bmjgh-2019-001904;2019;4342,85;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.fcr.2019.107627;2019;3182,58;WAHR
Bill & Melinda Gates Foundation;10.1016/s2352-3018(19)30262-0;2019;4466,68;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjopen-2019-031425;2019;1965,34;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2019-032161;2019;1981,28;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2019-031328;2019;1986,6;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2019.10.019;2019;4683,02;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30416-4;2020;4544,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30413-9;2019;4493,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30412-7;2019;4493,5;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2019.02582;2019;2676,95;FALSCH
Bill & Melinda Gates Foundation;10.1128/aac.00463-19;2019;3251,74;WAHR
Bill & Melinda Gates Foundation;10.1093/jn/nxz158;2019;4251,68;WAHR
Bill & Melinda Gates Foundation;10.1093/jn/nxz112;2019;146,94;WAHR
Bill & Melinda Gates Foundation;10.1093/jn/nxz167;2019;148,07;WAHR
Bill & Melinda Gates Foundation;10.1016/j.neuroimage.2019.116110;2019;2718,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.pt.2019.08.003;2019;3573,34;WAHR
Bill & Melinda Gates Foundation;10.1016/j.yrtph.2019.104451;2019;2628,85;WAHR
Bill & Melinda Gates Foundation;10.1007/s11092-019-09306-7;2019;2403,07;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cub.2019.09.005;2019;4713,8;WAHR
Bill & Melinda Gates Foundation;10.1093/cdn/nzz112;2019;2724,54;FALSCH
Bill & Melinda Gates Foundation;10.2135/cropsci2019.04.0241;2019;1384,67;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2019.06.006;2019;2144,01;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2019.06.031;2019;2167,1;WAHR
Bill & Melinda Gates Foundation;10.1016/j.tate.2019.06.017;2019;993,26;WAHR
Bill & Melinda Gates Foundation;10.1016/j.techsoc.2019.101196;2019;1628,91;WAHR
Bill & Melinda Gates Foundation;10.1016/j.appet.2019.104370;2019;2680,01;WAHR
Bill & Melinda Gates Foundation;10.1016/j.prrv.2019.06.001;2019;2385,21;WAHR
Bill & Melinda Gates Foundation;10.1002/jia2.25415;2019;2166,29;FALSCH
Bill & Melinda Gates Foundation;10.1002/jia2.25414;2019;1652,67;FALSCH
Bill & Melinda Gates Foundation;10.1111/agec.12533;2019;2680,01;WAHR
Bill & Melinda Gates Foundation;10.1016/j.agee.2019.106583;2019;3508,68;WAHR
Bill & Melinda Gates Foundation;10.1093/heapol/czz131;2019;2400,26;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiz336;2019;3458,78;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiz366;2019;3458,78;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiz297;2019;3469,7;WAHR
Bill & Melinda Gates Foundation;10.3390/ijms20215432;2019;1404,49;FALSCH
Bill & Melinda Gates Foundation;10.1093/infdis/jiz541;2020;143,86;WAHR
Bill & Melinda Gates Foundation;10.3855/jidc.11340;2019;269,24;FALSCH
Bill & Melinda Gates Foundation;10.1093/infdis/jiz355;2019;3469,7;WAHR
Bill & Melinda Gates Foundation;10.5897/ajar2019.14338;2019;125,23;FALSCH
Bill & Melinda Gates Foundation;10.1093/heapol/czz141;2019;2428,14;WAHR
Bill & Melinda Gates Foundation;10.1038/s41598-019-51919-x;2019;1604,36;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-52202-9;2019;1608,67;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41370-019-0177-7;2019;2438,51;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224079;2019;1445,34;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10461-019-02712-4;2019;3412,07;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz705;2019;3459,59;WAHR
Bill & Melinda Gates Foundation;10.1186/s12889-019-7766-1;2019;2209,87;FALSCH
Bill & Melinda Gates Foundation;10.1093/cid/ciz637;2019;3503,59;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz629;2019;3503,59;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz715;2019;3503,59;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz477;2019;3459,59;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz516;2019;3459,59;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz450;2019;3492,82;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz620;2019;3503,59;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz608;2019;3503,59;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz525;2019;3492,82;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz755;2019;3503,59;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz597;2019;3503,59;WAHR
Bill & Melinda Gates Foundation;10.1038/s41598-019-51917-z;2019;1604,74;FALSCH
Bill & Melinda Gates Foundation;10.1098/rspb.2019.1586;2019;2137,91;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002959;2019;2699,1;FALSCH
Bill & Melinda Gates Foundation;10.1128/mbio.00210-19;2019;2201,9;FALSCH
Bill & Melinda Gates Foundation;10.1093/nar/gkz937;2019;2617,23;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13073.1;2019;910,1;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41587-019-0267-z;2020;2094,29;WAHR
Bill & Melinda Gates Foundation;10.1038/s41587-019-0268-y;2019;2135,3;WAHR
Bill & Melinda Gates Foundation;10.1111/eva.12878;2019;2612,81;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.joc.9b02630;2020;2679,05;WAHR
Bill & Melinda Gates Foundation;10.1073/pnas.1903698116;2019;4441,78;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007838;2019;2117,28;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007749;2019;2134,08;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007778;2019;2793,01;FALSCH
Bill & Melinda Gates Foundation;10.3390/ijms20215343;2019;1228,77;FALSCH
Bill & Melinda Gates Foundation;10.1093/jac/dkz435;2020;3012,37;WAHR
Bill & Melinda Gates Foundation;10.1186/s40748-019-0112-x;2019;2025,81;FALSCH
Bill & Melinda Gates Foundation;10.1021/acsanm.9b01869;2019;2707,09;WAHR
Bill & Melinda Gates Foundation;10.1038/s41598-019-51873-8;2019;1621,38;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224333;2019;1445,34;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgene.2019.01003;2019;2645,32;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12884-019-2502-5;2019;2021,8;FALSCH
Bill & Melinda Gates Foundation;10.1021/acsinfecdis.9b00272;2019;2709,45;WAHR
Bill & Melinda Gates Foundation;10.1186/s12913-019-4537-8;2019;2219,93;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-019-7647-7;2019;2214,88;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpubh.2019.00306;2019;2242,44;FALSCH
Bill & Melinda Gates Foundation;10.1080/15700763.2019.1668422;2019;2649,93;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz1050;2020;136,58;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002943;2019;3611,76;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-019-3749-4;2019;1926,81;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.09.020803;2019;1073,63;FALSCH
Bill & Melinda Gates Foundation;10.1163/15685411-00003291;2019;2111,55;WAHR
Bill & Melinda Gates Foundation;10.7189/jogh.09.020802;2019;1073,63;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-019-4468-4;2019;2247,34;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.09.020801;2019;1073,63;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.09.020806;2019;1073,63;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0223961;2019;1433,16;FALSCH
Bill & Melinda Gates Foundation;10.1093/trstmh/trz075;2019;3241,92;WAHR
Bill & Melinda Gates Foundation;10.1186/s13071-019-3745-8;2019;2020,42;FALSCH
Bill & Melinda Gates Foundation;10.3390/nu11102534;2019;1593,2;FALSCH
Bill & Melinda Gates Foundation;10.1111/pbi.13266;2019;2537,28;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2019.13650;2019;2718,3;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01289;2019;2641;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13049.1;2019;136,52;FALSCH
Bill & Melinda Gates Foundation;10.1093/infdis/jiz529;2019;141,68;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0223573;2019;1445,34;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0223701;2019;1357,64;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-019-3738-7;2019;2010,88;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13078.1;2019;454,09;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222978;2019;1881,9;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0223721;2019;1440,19;FALSCH
Bill & Melinda Gates Foundation;10.1111/1467-8489.12342;2019;2277,83;WAHR
Bill & Melinda Gates Foundation;10.1021/acssensors.9b01561;2020;2679,05;WAHR
Bill & Melinda Gates Foundation;10.5539/jas.v11n17p123;2019;362,49;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12870-019-2038-x;2019;2012,87;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2019.02383;2019;1678,77;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-50259-0;2019;1636,02;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.12970.1;2019;908,1;FALSCH
Bill & Melinda Gates Foundation;10.1080/00128325.2019.1659215;2019;2674,77;WAHR
Bill & Melinda Gates Foundation;10.1093/inthealth/ihz069;2019;1076,06;WAHR
Bill & Melinda Gates Foundation;10.1155/2019/3168541;2019;1804,17;FALSCH
Bill & Melinda Gates Foundation;10.1080/15427528.2019.1674758;2019;2688,63;WAHR
Bill & Melinda Gates Foundation;10.1093/heapol/czz100;2019;2425,73;WAHR
Bill & Melinda Gates Foundation;10.1186/s12978-019-0805-7;2019;2395,84;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-019-12658-9;2019;4722,54;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10681-019-2506-2;2019;2825,06;WAHR
Bill & Melinda Gates Foundation;10.1186/s12978-019-0796-4;2019;2384,93;FALSCH
Bill & Melinda Gates Foundation;10.1007/s11248-019-00176-9;2019;2851,69;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0223866;2019;1448,45;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-51132-w;2019;1642,25;FALSCH
Bill & Melinda Gates Foundation;10.3390/pathogens8040181;2019;958,13;FALSCH
Bill & Melinda Gates Foundation;10.1093/cid/ciz579;2019;3501;WAHR
Bill & Melinda Gates Foundation;10.1002/ijgo.12978;2019;3006,73;WAHR
Bill & Melinda Gates Foundation;10.1093/ije/dyz202;2019;3428,46;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz564;2019;3512,08;WAHR
Bill & Melinda Gates Foundation;10.3389/fmicb.2019.02268;2019;2684,8;FALSCH
Bill & Melinda Gates Foundation;10.1093/cid/ciz562;2019;3512,08;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz542;2019;3501;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz599;2019;3512,08;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz563;2019;3512,08;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz572;2019;3501;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz609;2019;3501;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz565;2020;3492,86;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz573;2019;3512,08;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz574;2019;3501;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz550;2019;3512,08;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz571;2019;3501;WAHR
Bill & Melinda Gates Foundation;10.1007/s00122-019-03437-7;2019;3358,94;WAHR
Bill & Melinda Gates Foundation;10.3390/pharmaceutics11100518;2019;1247,62;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12884-019-2445-x;2019;1981,37;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-019-4476-4;2019;2023,31;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007637;2019;2121,91;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222970;2019;1440,19;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002928;2019;2714,85;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002927;2019;2741,94;FALSCH
Bill & Melinda Gates Foundation;10.1186/s40249-019-0590-0;2019;2021,85;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10681-019-2505-3;2019;2859,76;WAHR
Bill & Melinda Gates Foundation;10.1038/s41598-019-50880-z;2019;1630,24;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002946;2019;3611,76;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0221919;2019;1908,82;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222180;2019;1453,25;FALSCH
Bill & Melinda Gates Foundation;10.4269/ajtmh.19-0099;2019;2242,93;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222177;2019;1457,8;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jchemneu.2019.101650;2020;2039,3;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jinsphys.2019.103919;2019;2356,9;WAHR
Bill & Melinda Gates Foundation;10.1094/pdis-05-18-0750-re;2019;2587,87;WAHR
Bill & Melinda Gates Foundation;10.1094/phyto-01-19-0031-r;2019;3325,79;WAHR
Bill & Melinda Gates Foundation;10.1016/s2542-5196(19)30191-3;2019;4572,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jval.2019.05.007;2019;2449,98;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2019.09.027;2019;2220,93;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002914;2019;2743,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jim.2019.07.002;2019;2620,16;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jrurstud.2019.09.002;2019;1783,28;WAHR
Bill & Melinda Gates Foundation;10.1016/j.plantsci.2019.110207;2019;2900,8;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjgh-2019-001513;2019;4389,6;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.pt.2019.06.005;2021;3637,23;WAHR
Bill & Melinda Gates Foundation;10.7189/jogh.09.020423;2019;1353,93;FALSCH
Bill & Melinda Gates Foundation;10.1093/ajcn/nqz151;2019;4026,11;WAHR
Bill & Melinda Gates Foundation;10.1093/ajcn/nqz163;2019;4057,54;WAHR
Bill & Melinda Gates Foundation;10.1016/j.compbiomed.2019.103394;2019;2286,25;WAHR
Bill & Melinda Gates Foundation;10.1097/qco.0000000000000572;2019;3749,45;WAHR
Bill & Melinda Gates Foundation;10.1016/j.foodpol.2019.101762;2019;1357,65;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjgh-2019-001790;2019;2189,76;FALSCH
Bill & Melinda Gates Foundation;10.1080/07373937.2019.1670205;2019;674,9;WAHR
Bill & Melinda Gates Foundation;10.1016/j.bbagen.2019.05.012;2019;3585,47;WAHR
Bill & Melinda Gates Foundation;10.1016/j.bpsc.2019.05.009;2019;2743,5;WAHR
Bill & Melinda Gates Foundation;10.2217/fmb-2019-0196;2019;1890,23;WAHR
Bill & Melinda Gates Foundation;10.1534/g3.119.400336;2019;1659,82;FALSCH
Bill & Melinda Gates Foundation;10.1534/g3.119.400378;2019;1961,6;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30346-8;2019;4572,5;FALSCH
Bill & Melinda Gates Foundation;10.1128/aac.00538-19;2019;3282,01;WAHR
Bill & Melinda Gates Foundation;10.1128/aac.00445-19;2019;3328,78;WAHR
Bill & Melinda Gates Foundation;10.1128/aac.00907-19;2019;3284,01;WAHR
Bill & Melinda Gates Foundation;10.1016/j.agsy.2019.05.003;2019;3475,1;WAHR
Bill & Melinda Gates Foundation;10.1093/jn/nxz140;2019;146,93;WAHR
Bill & Melinda Gates Foundation;10.1016/j.tifs.2019.07.039;2019;2743,5;WAHR
Bill & Melinda Gates Foundation;10.1002/ece3.5695;2019;1783,28;FALSCH
Bill & Melinda Gates Foundation;10.1002/ece3.5699;2019;1426,62;FALSCH
Bill & Melinda Gates Foundation;10.1111/nph.16142;2019;2712;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222981;2019;1440,19;FALSCH
Bill & Melinda Gates Foundation;10.1007/s11274-019-2737-3;2019;2835,42;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2019.05.027;2019;2194,8;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2019.06.018;2019;2167,1;WAHR
Bill & Melinda Gates Foundation;10.1016/j.apenergy.2019.113321;2019;3167,59;WAHR
Bill & Melinda Gates Foundation;10.1002/jia2.25402;2019;2174,81;FALSCH
Bill & Melinda Gates Foundation;10.1172/jci128699;2019;4266,19;FALSCH
Bill & Melinda Gates Foundation;10.5897/ajb2019.16776;2019;196,11;FALSCH
Bill & Melinda Gates Foundation;10.5897/ajar2019.14289;2019;550,48;FALSCH
Bill & Melinda Gates Foundation;10.1002/ppul.24532;2019;3788,82;WAHR
Bill & Melinda Gates Foundation;10.1080/02681102.2019.1667289;2019;909,61;WAHR
Bill & Melinda Gates Foundation;10.1177/0091552119876327;2019;2741,94;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002920;2019;2741,94;FALSCH
Bill & Melinda Gates Foundation;10.1093/cid/ciz927;2019;3645,19;WAHR
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13053.1;2019;905,1;FALSCH
Bill & Melinda Gates Foundation;10.3390/cells8101150;2019;1430,77;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01189;2019;2667,69;FALSCH
Bill & Melinda Gates Foundation;10.1021/acschembio.8b00849;2019;2741,94;WAHR
Bill & Melinda Gates Foundation;10.3390/v11100899;2019;1430,77;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0221805;2019;1440,19;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222790;2019;1440,19;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41370-019-0172-z;2019;3400,17;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007697;2019;2151,47;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007726;2019;2151,47;FALSCH
Bill & Melinda Gates Foundation;10.3390/toxins11100565;2019;1430,77;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13256-019-2229-y;2019;1042,52;FALSCH
Bill & Melinda Gates Foundation;10.1021/acsapm.9b00269;2019;2746,56;WAHR
Bill & Melinda Gates Foundation;10.1007/s00122-019-03433-x;2019;3382,87;WAHR
Bill & Melinda Gates Foundation;10.12688/gatesopenres.12998.2;2019;447,82;FALSCH
Bill & Melinda Gates Foundation;10.1080/15592324.2019.1668234;2019;2678,6;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-019-11980-6;2019;4685,62;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-50345-3;2019;1624,78;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13060.1;2019;908,1;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-019-2963-z;2019;2074,75;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-019-2956-y;2019;2105,75;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pcbi.1007355;2019;2137,58;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-50252-7;2019;1618,7;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.09.020805;2019;1073,63;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.09.020804;2019;1073,63;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2019.02239;2019;2645,32;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13064.1;2019;452,55;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10725-019-00542-x;2019;2815,7;WAHR
Bill & Melinda Gates Foundation;10.12688/gatesopenres.12960.2;2019;447,83;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-49795-6;2019;1616,3;FALSCH
Bill & Melinda Gates Foundation;10.1093/cid/ciz889;2019;3492,78;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222817;2019;1448,45;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-019-12080-1;2019;4738,24;FALSCH
Bill & Melinda Gates Foundation;10.1021/acschembio.9b00587;2020;893,02;WAHR
Bill & Melinda Gates Foundation;10.1080/10618600.2019.1654880;2019;2674,18;WAHR
Bill & Melinda Gates Foundation;10.1186/s12936-019-2960-2;2019;2103,41;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12884-019-2485-2;2019;2022,86;FALSCH
Bill & Melinda Gates Foundation;10.1111/1471-0528.15903;2019;3514,8;WAHR
Bill & Melinda Gates Foundation;10.1021/acs.orglett.9b02973;2019;2734,2;WAHR
Bill & Melinda Gates Foundation;10.1002/adtp.201900086;2019;3428,63;WAHR
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13069.1;2019;905,1;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.est.9b00744;2019;2734,2;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz906;2019;3532,99;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz905;2019;3532,99;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.ppat.1008026;2019;2121,96;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-49861-z;2019;1616,3;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002912;2019;2741,94;FALSCH
Bill & Melinda Gates Foundation;10.1021/acschembio.9b00427;2019;2734,2;WAHR
Bill & Melinda Gates Foundation;10.1017/s0007114519001636;2019;2707,63;WAHR
Bill & Melinda Gates Foundation;10.1093/heapol/czz088;2019;2416,09;WAHR
Bill & Melinda Gates Foundation;10.1007/s00122-019-03425-x;2019;1040,88;WAHR
Bill & Melinda Gates Foundation;10.1186/s13071-019-3686-2;2019;2016,16;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-019-3611-8;2019;1980,68;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-019-3612-7;2019;2017,09;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-019-3693-3;2019;2017,09;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2019.11162;2019;2692,26;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.12993.1;2019;908,1;FALSCH
Bill & Melinda Gates Foundation;10.1080/17460441.2019.1653849;2019;4344,53;WAHR
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01070;2019;2667,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222138;2019;1442,36;FALSCH
