ID,Title,Type,Language,PrimarySubject,Status,PublisherName,PublisherIdentifier,PublicationPlace,LicenseAgreement,Binding,RoundName,EUR Price,UnlatchingDate,LicenseURL,PublicationDate,IsbnHardback,IsbnPaperback,IsbnEpdf,IsbnEpub,Doi
309,Involuntary Associations,book,en,Literature,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2014-05-28,9781781380253,,9781781385982,,
66,Irish Literature Since 1990,book,en,History,unlatched,Manchester University Press,,Manchester,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-05-05,"cc-by-nc-nd,",2011-06-01,9780719075636,,9781847795052,,
629,Islamic Reformism and Christianity,book,en,Theology,unlatched,Brill,,Leiden,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2009-01-01,9789004179110,,9789047441465,,
409,Judging Q and Saving Jesus ,book,en,Theology,unlatched,AOSIS,,South Africa,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-23,"cc-by-nc,",2015-12-18,9780620687379,9780620687379,,,
302,Just a Dog,book,en,Sociology,unlatched,Temple University Press,,Philadelphia,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2006-06-01,9781592134717,,,,
223,Kant's Philosophy of the Unconscious,book,en,Philosophy,unlatched,De Gruyter,,Berlin/Boston,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2012-04-16,9783110204032,,9783110265408,,
665,Kierkegaard's Romantic Legacy,book,en,Philosophy,unlatched,University of Ottawa Press / Les Presses de l’Université d’Ottawa,,Ottawa,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2005-12-01,,9780776606163,9780776616179,,
195,Language Endangerment and Language Revitalization,book,en,Languages,unlatched,De Gruyter Mouton,,Berlin,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2006-02-21,9783110184297,,9783110896589,,
175,Languages From the World of the Bible,book,en,History,unlatched,De Gruyter,,Berlin/Boston,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2011-12-19,9781934078617,,9781934078631,,
192,Languages of Science in the Eighteenth Century,book,en,Linguistics,unlatched,De Gruyter Mouton,,Berlin,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2011-10-17,9783110255058,,9783110255065,,
452,Local Portraiture,book,en,History,unlatched,Leiden University Press,,Leiden,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-03-18,"cc-by-nc,",2012-01-01,,9789087281564,9789087282837,,doi.org/10.24415/9789087281564
620,Long Night of the Tankers,book,en,History,unlatched,University of Calgary Press,,Calgary,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2014-06-04,,9781552387597,9781552387603,,
679,Making Institutional Repositories Work,book,en,Information Science,unlatched,Purdue University Press,,USA,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2015-11-15,,9781557537263,9781612494227,9781612494234,
669,Managing Diversity,book,en,History,unlatched,University of Ottawa Press / Les Presses de l’Université d’Ottawa,,Ottawa,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2007-10-15,,9780776606545,9780776617725,,
311,Marie NDiaye,book,en,Languages,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2013-10-28,9781846319464,,9781781385678,,
327,"Media, Erotics, and Transnational Asia",book,en,Media and Communications,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2012-10-01,9780822345596,,9780822391326,,
153,"Medium, Messenger, Transmission",book,en,Media and Communications,unlatched,Amsterdam University Press,,Amsterdam,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-27,"cc-by-nc,",2015-03-20,9789089647412,,9789048524990,,
617,Memory,book,en,Philosophy,unlatched,Fordham University Press,,New York,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by,",2010-07-08,9780823232598,,9780823232611,,
312,Michel Houellebecq,book,en,Languages,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2013-03-19,9781846318610,,9781781387665,,
3674,Mother on Mothers,book,en,Media and Communications,unlatched,Peter Lang International Academic Publishers,,Oxford,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2019-02-01,"cc-by,",2015-12-29,9783034318266,,9783035307917,,10.3726/978-3-0353-0791-7
703,Mo Yan in Context,book,en,Literature,unlatched,Purdue University Press,,USA,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2014-09-15,,9781557536815,9781557539670,,
1745,Multicultural Dynamics and the Ends of History,book,en,Philosophy,unlatched,University of Ottawa Press / Les Presses de l’Université d’Ottawa,,Ottawa,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-05-05,"cc-nc-sa,",2008-02-28,,9780776606705,9780776617602,,
296,Music and Levels of Narration in Film,book,en,Media and Communications,unlatched,Intellect,,Bristol,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-17,"cc-by-nc-nd,",2013-05-13,9781841506258,,9781783202096,9781783202102,
371,Muslima Theology,book,en,Theology,unlatched,Peter Lang International Academic Publishers,,Frankfurt am Main,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2014-07-25,9783631628997,,9783653032383,,
721,Muslims in Kenyan Politics,book,en,History,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-05-11,"cc-by-nc-nd,",2014-09-30,9780810130029,,9780810167872,,
359,"Narratology, Hermeneutics, and Midrash",book,en,Theology,unlatched,V&R unipress,,Göttingen,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by,",2014-07-16,9783847103080,,,,
348,Networks of Power,book,en,Archaeology,unlatched,University Press of Colorado,,USA,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2011-02-18,9781607320623,,9781607327134,,
358,New Approaches to the Analysis of Jihadism,book,en,Theology,unlatched,V&R unipress,,Göttingen,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by,",2011-12-07,9783899719000,,,,
447,One Word - Yak Kaleme,book,en,History,unlatched,Leiden University Press,,Leiden,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-03-18,"cc-by-nc,",2010-01-01,,9789087280895,9789087282844,,doi.org/10.24415/9789087280895
618,On the Anarchy of Poetry and Philosophy,book,en,Philosophy,unlatched,Fordham University Press,,New York,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by,",2007-01-15,9780823226320,,,,
194,Orthographies in Early Modern Europe,book,en,Linguistics,unlatched,De Gruyter Mouton,,Berlin,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2012-07-16,9783110288124,,9783110288179,,
152,Pacific Strife,book,en,History,unlatched,Amsterdam University Press,,Global Asia,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-27,"cc-by,",2015-03-13,9789089644206,,9789048516193,,
68,Pageantry and Power,book,en,Literature,unlatched,Manchester University Press,,Manchester,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-05-05,"cc-by-nc-nd,",2011-10-28,9780719090127,9780719080104,9781526125101,,
497,Past and Present Energy Societies,book,en,History,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-21,"cc-by-nc-nd,",2012-05-15,,9783837619645,9783839419649,,
651,Petropolitics,book,en,History,unlatched,University of Calgary Press,,Calgary,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2014-03-12,,9781552385401,9781552387696,,
350,Pioneering Conservation in Alaska,book,en,History,unlatched,University Press of Colorado,,USA,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2006-12-18,9780870818523,,9781607327141,,
107,"Plague, Quarantines and Geopolitics in the Ottoman Empire",book,en,History,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc,",2005-01-01,9780748646593,,9781474423397,,
373,Plurilingualism and Multiliteracies,book,en,Languages,unlatched,Peter Lang International Academic Publishers,,Frankfurt am Main,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2014-04-17,9783631629260,,9783653032291,,
479,Political Responsibility for a Globalised World,book,en,Philosophy,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-21,"cc-by-nc-nd,",2011-05-15,,9783837616941,9783839416945,,
326,Portrait of a Young Painter,book,en,History,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2014-10-01,9780822357650,,9780822376125,,
108,Postcoloniality,book,en,Political Science,unlatched,Berghahn Books,,New York,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-05-05,"cc-by-nc-nd,",2007-07-01,9781845452520,,9781785334764,,
623,Power and Religion in Baroque Rome,book,en,History,unlatched,Brill,,Leiden,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2006-01-01,9789004148932,,9789047417958,,
622,Principles of Islamic International Criminal Law,book,en,Political Science,unlatched,Brill,,Leiden,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2011-01-01,9789004203969,,9789004203976,,
399,Printing and Prophecy,book,en,History,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2011-11-01,9780472117833,,,,
316,Proust and America,book,en,Literature,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2007-12-01,9781846311147,,9781846313875,,
44,Race and Ethnicity in Latin America,book,en,Anthropology,unlatched,Pluto Press,,London,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2010-05-10,9780745329482,,9781849645515,,
294,"Raw Life, New Hope",book,en,History,unlatched,UCT Press,,"Cape Town, South Africa",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-27,"cc-by-nc-nd,",2009-09-23,,9781919895277,9781920499327,,
493,"Reconciliation, Civil Society, and the Politics of Memory",book,en,History,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-21,"cc-by-nc-nd,",2012-10-15,,9783837619317,9783839419311,,
561,(Re-)Framing the Arab/Muslim,book,en,Anthropology,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-21,"cc-by-nc-nd,",2014-10-15,,9783837629156,9783839429150,,
699,Religion and the State,book,en,Political Science,unlatched,Anthem Press,,London,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by,",2011-12-15,9780857287984,,,,
310,Remembering the South African War,book,en,History,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2013-08-08,9781846319686,,9781781385722,,
306,Roland Barthes at the Collège de France,book,en,Languages,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2012-12-07,9781846318436,,9781781388273,,
647,Roman Gods,book,en,Classics,unlatched,Brill,,Leiden,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2009-01-01,9789004175037,,9789047428480,,
404,Selected Poems of Gregory of Nazianzus,book,en,Classics,unlatched,Vandenhoeck & Ruprecht,,Göttingen,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2010-07-21,9783525252871,,9783666252877,,
681,Self-Publishing and Collection Development,book,en,Information Science,unlatched,Purdue University Press,,USA,=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2015-09-15,,9781557537218,9781557539687,,
748,Shakespeare and Hate,book,en,Literature,unlatched,Taylor & Francis,,New York,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-23,"cc-by-nc-nd,",2015-12-21,9781138850873,,9781315724508,,
457,Shakespeare's History Plays,book,en,Literature,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc,",2012-03-21,9780748646135,,9781474423540,,
368,Sino-Christian Theology,book,en,Theology,unlatched,Peter Lang International Academic Publishers,,Frankfurt am Main,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2010-03-05,9783631604359,,9783653001655,,
511,Soundscapes of the Urban Past,book,en,Music,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-21,"cc-by-nc-nd,",2013-03-15,,9783837621792,9783839421796,,
135,"South Asian Atlantic Literature, 1970-2010",book,en,Literature,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc,",2011-11-30,9780748641888,,9781474423557,,
218,Sovereign Justice,book,en,Philosophy,unlatched,De Gruyter,,Berlin/Boston,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2010-12-14,9783110245738,,9783110245745,,
531,Spaces of the Poor,book,en,Sociology,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-21,"cc-by-nc-nd,",2013-09-15,,9783837624731,9783839424735,,
151,"Spain, China, and Japan in Manila, 1571-1644",book,en,History,unlatched,Amsterdam University Press,,Amsterdam,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-27,"cc-by-nd,",2015-06-11,9789089648334,,9789048526819,,
320,State of Ambiguity,book,en,History,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2014-03-03,9780822356301,,9780822376842,,
116,Stories of Women,book,en,Literature,unlatched,Manchester University Press,,Manchester,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-05-05,"cc-by-nc-nd,",2009-06-01,9780719068782,,9781847792723,,
364,Stylistic Use of Phraseological Units in Discourse,book,en,Linguistics,unlatched,John Benjamins Publishing Company,,Amsterdam & Philadelphia,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2010-09-09,9789027211767,,9789027287694,,
381,The African National Congress and the Regeneration of Political Power,book,en,Political Science,unlatched,Wits University Press,,Johannesburg,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-31,"cc-by-nc-nd,",2011-10-18,9781868145423,,,,
46,The Corporation That Changed the World,book,en,History,unlatched,Pluto Press,,London,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-10,"cc-by-nc-nd,",2012-10-05,9780745331966,,9781849646918,,
597,The Digital Condition,book,en,Media and Communications,unlatched,Fordham University Press,,New York,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by,",2011-10-03,9780823234226,,,,
402,The Dispute Concerning Rhetoric in Hellenistic Thought,book,en,Classics,unlatched,Vandenhoeck & Ruprecht,,Göttingen,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2010-09-15,9783525252949,,9783666252945,,
639,The Earliest History of the Christian Gathering,book,en,Theology,unlatched,Brill,,Leiden,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2010-01-01,9789004183094,,9789004190702,,
723,The Fabulous Future?,book,en,History,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-05-11,"cc-by-nc-nd,",2015-05-05,9780810131965,,9780810131972,,
646,The Jesuit Mission to New France,book,en,History,unlatched,Brill,,Leiden,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2011-01-01,9789004192850,,9789004209657,,
642,The Jesuit Order as a Synagogue of Jews,book,en,History,unlatched,Brill,,Leiden,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2009-01-01,9789004179813,,9789047444114,,
615,"The Land, the Bible, and History ",book,en,History,unlatched,Fordham University Press,,New York,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by,",2007-02-01,9780823226597,,,,
462,The Light of Knowledge,book,en,Anthropology,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-08,"cc-by-nc-nd,",2013-09-13,9780801452024,9780801479182,9780801469022,9780801469015,
347,The Lords of Lambityeco,book,en,Archaeology,unlatched,University Press of Colorado,,USA,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-23,"cc-by-nc-nd,",2009-12-15,9780870819513,,9781607327158,,
427,The Mists of Ramanna,book,en,History,unlatched,University of Hawai'i / Hawai‘i Press,,Honolulu,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-03-23,"cc-by-nc-nd,",2005-01-01,9780824828868,,9780824874414,,
644,The Mongols and the Armenians (1220-1335),book,en,History,unlatched,Brill,,Leiden,=TRUE(),hardback,KU Select 2016 Backlist Collection,1981,2017-04-13,"cc-by-nc,",2011-01-01,9789004186354,,9789004192119,,
469,The Myths That Made America,book,en,Literature,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-04-21,"cc-by-nc-nd,",2014-08-15,,9783837614855,9783839414859,,
719,The Novel Map,book,en,Literature,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),paperback,KU Select 2016 Backlist Collection,1981,2017-05-11,"cc-by-nc-nd,",2013-01-31,,9780810128668,9780810166387,,
